lng,lat,count
116.46000000000001,39.95,347
116.46000000000001,39.96,104
116.45,39.94,197
116.45,39.95,334
116.44,39.95,171
116.44,39.94,502
116.44,39.93,147
116.43,39.97,114
116.39,39.99,13
116.09,39.730000000000004,5
116.19,39.800000000000004,16
116.47,39.92,230
116.29,39.84,105
116.47,39.85,92
116.34,39.71,23
116.36,39.7,6
116.33,39.72,94
116.34,39.72,106
116.34,39.730000000000004,74
116.46000000000001,39.92,668
116.46000000000001,39.93,526
116.46000000000001,39.87,751
116.48,39.910000000000004,365
116.47,39.910000000000004,997
116.42,39.9,72
116.49000000000001,39.94,68
116.48,39.9,268
116.49000000000001,39.9,275
116.14,39.72,75
116.43,39.83,71
116.49000000000001,39.910000000000004,458
116.45,39.96,438
116.43,39.96,270
116.45,39.87,937
116.47,39.83,89
116.48,39.83,17
116.5,39.92,446
116.51,39.92,421
116.51,39.910000000000004,201
116.31,39.88,136
116.23,39.84,8
116.47,39.9,970
116.48,39.86,102
116.49000000000001,39.87,104
116.5,39.86,91
116.5,39.87,117
116.49000000000001,39.92,338
116.42,39.86,123
116.65,39.9,106
116.4,39.980000000000004,195
116.4,39.99,186
116.69,39.910000000000004,12
116.68,39.910000000000004,21
116.58,39.910000000000004,89
116.64,39.89,47
116.63,39.89,32
116.34,39.79,26
116.46000000000001,39.88,965
116.48,39.95,241
116.49000000000001,39.95,107
116.46000000000001,39.94,373
116.48,39.96,213
116.28,39.83,544
116.28,39.84,219
116.48,39.93,296
116.34,39.800000000000004,38
116.36,39.99,34
116.64,39.9,73
116.68,39.9,14
116.66,39.89,58
116.41,40.03,217
116.5,39.910000000000004,181
116.43,39.92,355
116.52,39.910000000000004,169
116.65,39.87,4
116.60000000000001,39.92,71
116.37,39.97,86
116.38,39.97,133
116.37,39.96,150
116.31,39.79,23
116.3,39.79,13
116.67,39.88,61
116.13,39.95,4
116.29,39.83,230
116.3,39.83,64
116.31,39.980000000000004,270
116.47,39.99,83
116.42,39.980000000000004,287
116.41,39.99,125
116.68,39.86,10
116.48,39.97,219
116.49000000000001,39.97,113
116.47,39.94,27
116.48,39.980000000000004,399
116.61,39.980000000000004,20
116.33,39.99,359
116.29,39.980000000000004,71
116.3,39.980000000000004,232
116.16,39.92,34
116.45,39.9,629
116.43,39.9,147
116.28,39.76,11
116.28,39.77,33
116.26,39.77,44
116.26,39.76,40
116.32000000000001,39.980000000000004,156
116.25,39.76,15
116.42,39.800000000000004,90
116.32000000000001,40.050000000000004,62
116.28,39.85,221
116.34,39.84,155
116.35000000000001,39.84,59
116.44,39.85,310
116.18,40.04,4
116.29,40.03,6
116.31,40.03,37
116.3,40.03,23
116.43,39.99,96
116.41,39.83,35
116.4,39.83,58
116.62,39.9,16
116.49000000000001,39.96,172
116.52,39.92,166
116.33,39.730000000000004,197
116.48,39.92,389
116.27,39.84,17
116.63,39.9,94
116.27,39.87,48
116.27,39.86,6
116.43,39.85,381
116.39,40.02,60
116.37,39.980000000000004,179
116.43,39.86,190
116.29,39.81,115
116.3,39.81,57
116.18,39.730000000000004,31
116.19,39.730000000000004,10
116.34,39.980000000000004,139
116.38,39.85,305
116.37,39.85,155
116.54,39.9,62
116.44,39.800000000000004,62
116.47,39.87,198
116.36,39.980000000000004,342
116.29,39.88,81
116.28,39.86,155
116.46000000000001,39.89,685
116.68,39.89,49
116.39,39.86,95
116.3,39.92,29
116.31,39.92,85
116.43,39.95,76
116.4,39.95,58
116.41,39.95,89
116.39,39.94,41
116.39,39.95,38
116.51,39.86,157
116.46000000000001,40.01,146
116.46000000000001,40.02,44
116.4,40.04,116
116.4,39.85,272
116.39,39.85,490
116.65,39.95,14
116.65,39.93,8
116.56,39.9,102
116.42,39.85,528
116.43,39.84,37
116.42,40.0,15
116.42,39.99,95
116.45,39.88,424
116.4,39.96,303
116.63,39.980000000000004,11
116.62,39.980000000000004,13
116.31,40.07,36
