lng,lat,count
116.54,39.95,5
116.53,39.95,14
116.55,39.96,5
116.47,39.85,47
116.43,39.96,76
116.44,39.96,69
116.38,39.97,12
116.37,39.96,8
116.49000000000001,39.910000000000004,128
116.41,40.08,18
116.48,39.92,157
116.37,39.83,52
116.47,39.86,92
116.33,39.96,21
116.33,39.88,23
116.48,39.96,47
116.49000000000001,39.96,17
116.47,39.88,193
116.46000000000001,39.88,328
116.48,39.910000000000004,167
116.34,39.76,28
116.35000000000001,39.730000000000004,9
116.5,39.87,18
116.46000000000001,40.01,20
116.41,40.06,44
116.42,39.980000000000004,51
116.48,39.93,183
116.52,39.910000000000004,135
116.41,40.03,32
116.42,40.03,6
116.44,39.800000000000004,28
116.31,40.11,2
116.32000000000001,40.1,1
116.32000000000001,40.09,1
116.41,40.0,39
116.41,39.83,11
116.42,39.83,21
116.42,39.84,159
116.4,39.99,38
116.43,39.85,112
116.42,39.85,86
116.4,39.85,61
116.48,39.88,63
116.45,39.99,17
116.43,40.0,9
116.58,39.910000000000004,28
116.57000000000001,39.92,24
116.58,39.92,25
116.59,39.910000000000004,41
116.4,40.01,3
116.41,39.99,85
116.42,40.0,14
116.4,39.74,8
116.46000000000001,39.89,203
116.68,39.93,92
116.49000000000001,39.93,41
116.49000000000001,39.94,6
116.39,39.71,5
116.4,39.71,21
116.28,39.99,4
116.3,39.94,16
116.39,39.85,43
116.32000000000001,39.89,21
116.3,39.89,22
116.32000000000001,39.88,30
116.45,39.96,54
116.44,39.95,34
116.37,39.85,48
116.36,39.85,38
116.43,39.980000000000004,63
116.44,39.97,22
116.43,39.97,14
116.45,39.980000000000004,40
116.66,39.88,50
116.29,39.83,24
116.45,39.97,28
116.47,39.92,121
116.47,39.910000000000004,117
116.5,39.92,102
116.51,39.910000000000004,91
116.32000000000001,39.83,10
116.32000000000001,39.84,2
116.47,39.9,168
116.25,39.89,8
116.32000000000001,39.68,13
116.57000000000001,39.9,16
116.47,39.93,85
116.45,39.88,104
116.64,39.92,33
116.63,39.92,9
116.66,39.92,21
116.33,39.89,4
116.46000000000001,39.93,214
116.29,40.09,80
116.32000000000001,39.9,10
116.32000000000001,39.94,1
116.31,39.88,41
116.29,39.85,3
116.46000000000001,39.81,3
116.38,39.94,5
116.33,39.77,15
116.46000000000001,39.85,13
116.52,39.79,2
116.4,40.02,5
116.41,40.02,13
116.42,40.02,3
116.29,39.88,13
116.29,39.87,3
116.34,39.980000000000004,73
116.35000000000001,39.980000000000004,25
116.36,39.75,8
116.34,39.75,18
116.32000000000001,40.03,15
116.49000000000001,39.92,160
116.43,39.89,14
116.42,39.89,13
116.28,39.95,6
116.3,40.09,28
116.4,40.04,6
116.41,40.04,9
116.48,39.94,19
116.32000000000001,40.07,4
116.29,39.97,2
116.48,39.78,4
116.48,39.87,49
116.54,39.86,5
116.55,39.86,6
116.47,39.89,104
116.65,39.93,8
116.65,39.92,12
116.3,40.08,15
116.62,39.9,21
116.42,39.730000000000004,6
116.42,39.72,15
116.36,39.980000000000004,120
116.24000000000001,39.87,11
116.4,39.81,7
116.39,39.81,2
116.34,40.050000000000004,3
116.34,40.03,44
116.41,39.980000000000004,120
116.28,39.84,5
116.28,39.85,6
116.28,39.83,7
116.60000000000001,39.9,26
116.61,39.9,17
116.63,39.9,44
116.41,40.11,17
116.43,40.11,1
116.44,40.11,1
116.45,40.11,1
116.35000000000001,39.85,10
116.35000000000001,39.76,5
116.49000000000001,39.95,23
116.58,40.12,2
116.59,40.12,2
116.67,39.93,35
116.25,40.14,12
116.46000000000001,39.94,51
116.48,39.97,31
116.48,39.980000000000004,72
116.68,40.13,2
116.59,39.92,46
116.42,39.86,40
116.43,39.86,42
116.46000000000001,40.0,57
116.57000000000001,39.95,9
116.47,40.0,13
116.65,39.89,49
116.41,39.84,23
116.39,39.84,10
116.38,39.84,15
116.42,39.95,28
116.45,40.0,10
116.33,40.03,31
116.62,39.910000000000004,9
116.48,39.84,27
116.33,40.07,8
116.33,40.06,7
116.54,39.74,18
116.54,39.76,26
116.55,40.13,7
116.66,39.89,15
116.44,39.9,60
116.57000000000001,39.86,1
116.49000000000001,39.87,25
116.44,39.81,5
116.43,39.800000000000004,9
116.48,39.89,118
116.47,39.87,48
116.49000000000001,39.89,98
116.56,39.800000000000004,1
116.46000000000001,39.910000000000004,59
116.45,39.910000000000004,117
116.23,39.89,11
116.22,39.89,33
116.47,39.980000000000004,58
116.48,39.9,81
116.67,39.88,21
116.65,39.800000000000004,10
116.63,39.79,2
116.44,39.83,27
116.45,39.83,8
116.46000000000001,39.83,11
116.34,39.730000000000004,9
116.26,39.69,4
116.71000000000001,39.87,2
116.71000000000001,39.88,3
116.7,39.87,11
116.17,39.78,1
116.45,39.92,139
116.46000000000001,39.92,155
116.4,39.84,50
116.48,39.86,39
116.49000000000001,39.9,67
116.53,39.96,27
116.56,40.12,1
116.55,40.08,6
116.26,40.11,5
116.41,39.96,63
116.05,39.71,9
116.06,39.7,9
116.43,39.88,8
116.64,39.9,68
116.65,39.9,24
116.11,39.72,4
116.46000000000001,39.87,211
116.46000000000001,39.9,67
116.53,39.86,17
116.24000000000001,39.94,5
116.46000000000001,40.02,18
116.46000000000001,40.03,1
116.45,40.03,1
116.69,39.93,9
