lng,lat,count
116.46000000000001,39.84,61
116.33,39.74,90
116.33,39.730000000000004,63
116.41,40.0,142
116.66,39.88,347
116.35000000000001,40.01,10
116.35000000000001,40.02,22
116.32000000000001,39.75,31
116.33,39.75,81
116.34,39.75,23
116.58,39.800000000000004,1
116.57000000000001,39.800000000000004,4
116.33,39.79,82
116.26,40.12,35
116.25,40.13,2
116.34,39.79,96
116.33,39.77,36
116.47,39.910000000000004,654
116.46000000000001,39.910000000000004,559
116.46000000000001,39.93,647
116.61,39.92,150
116.63,39.910000000000004,31
116.64,39.910000000000004,26
116.35000000000001,39.85,40
116.36,39.85,64
116.31,39.75,33
116.31,39.76,70
116.3,39.75,33
116.3,39.76,32
116.65,39.95,11
116.7,39.95,2
116.43,39.96,246
116.42,39.96,188
116.51,39.910000000000004,386
116.51,39.92,424
116.52,39.92,284
116.47,39.92,408
116.48,39.93,305
116.5,39.910000000000004,314
116.45,39.96,268
116.41,39.96,388
116.47,39.86,358
116.48,39.89,226
116.46000000000001,39.9,759
116.49000000000001,39.9,258
116.52,39.9,63
116.44,39.96,542
116.45,39.910000000000004,443
116.48,39.910000000000004,377
116.43,39.85,296
116.58,39.910000000000004,206
116.53,39.96,17
116.53,39.97,8
116.4,39.96,301
116.34,39.77,45
116.34,39.78,55
116.33,40.04,45
116.49000000000001,39.87,133
116.48,39.87,103
116.48,39.88,132
116.55,39.9,59
116.53,39.910000000000004,156
116.49000000000001,39.910000000000004,580
116.52,39.910000000000004,320
116.48,39.85,49
116.68,39.87,19
116.42,39.99,162
116.61,39.910000000000004,24
116.61,39.9,42
116.2,39.76,75
116.19,39.79,14
116.28,39.82,217
116.29,39.82,135
116.28,39.800000000000004,13
116.51,39.9,118
116.48,39.94,52
116.60000000000001,39.92,229
116.59,39.92,273
116.65,39.92,22
116.28,40.15,5
116.27,40.160000000000004,2
116.37,40.02,9
116.38,40.02,5
116.4,40.02,8
116.48,39.97,182
116.64,40.33,5
116.35000000000001,39.980000000000004,71
116.36,39.97,96
116.67,39.87,42
116.64,39.89,120
116.62,39.9,72
116.45,39.93,260
116.34,39.97,74
116.64,39.92,50
116.22,39.84,47
116.56,39.72,2
116.54,39.730000000000004,38
116.45,39.95,274
116.25,40.12,8
116.45,39.89,272
116.3,39.92,95
116.52,39.89,31
116.27,40.12,9
116.3,40.08,68
116.45,39.9,636
116.27,40.11,9
116.46000000000001,40.01,103
116.43,40.02,12
116.46000000000001,39.89,700
116.38,39.96,231
116.42,40.02,24
116.46000000000001,40.02,26
116.49000000000001,40.06,2
116.49000000000001,40.050000000000004,3
116.4,39.85,350
116.14,39.730000000000004,34
116.46000000000001,39.79,21
116.46000000000001,39.800000000000004,9
116.37,39.99,74
116.37,40.0,31
116.27,39.87,47
116.23,39.84,21
116.24000000000001,39.83,2
116.45,39.800000000000004,50
116.48,39.78,11
116.36,39.980000000000004,141
116.47,39.93,289
116.42,39.85,467
116.41,39.85,398
116.41,39.980000000000004,378
116.41,39.99,195
116.53,39.9,41
116.5,39.93,311
116.18,39.72,30
116.18,39.71,3
116.18,39.7,3
116.49000000000001,39.93,130
116.25,39.76,22
116.37,39.980000000000004,155
116.54,39.910000000000004,161
116.5,39.92,514
116.63,39.9,129
116.47,39.87,280
116.47,39.88,373
116.33,39.99,55
116.42,39.79,30
116.43,39.79,6
116.38,39.84,218
116.5,39.89,76
116.35000000000001,39.95,44
116.44,39.85,120
116.47,39.9,485
116.46000000000001,39.94,311
116.44,39.95,111
116.41,39.95,20
116.31,39.910000000000004,68
116.41,39.93,72
116.42,39.89,64
116.46000000000001,39.87,746
116.41,39.89,173
116.34,39.980000000000004,151
116.43,39.84,89
116.3,39.95,103
116.3,39.96,73
116.16,39.87,13
116.16,39.89,1
116.43,39.99,59
116.4,39.99,155
116.46000000000001,39.88,725
116.37,39.96,153
116.38,39.88,79
116.31,39.89,124
116.45,39.87,326
116.35000000000001,39.89,76
116.35000000000001,39.88,10
116.67,39.88,60
116.67,39.89,41
116.35000000000001,39.910000000000004,129
116.36,39.93,20
116.32000000000001,39.78,27
116.33,39.78,19
117.09,40.14,13
116.46000000000001,39.92,683
116.45,39.94,89
116.49000000000001,39.95,72
116.27,39.84,20
116.44,39.9,116
116.43,39.800000000000004,44
116.42,39.81,27
116.43,39.81,49
116.77,39.95,6
116.5,39.96,68
116.47,39.94,45
116.31,39.88,149
116.31,39.97,95
116.45,39.88,412
116.54,40.0,16
116.54,39.97,5
116.55,39.97,8
116.58,40.050000000000004,4
116.58,40.04,10
116.43,39.94,65
116.44,39.88,115
116.5,39.87,60
116.51,39.86,63
116.32000000000001,39.730000000000004,14
116.39,39.85,421
116.44,39.89,119
116.47,39.89,388
116.48,39.800000000000004,12
116.44,39.800000000000004,56
116.4,39.86,123
116.32000000000001,39.74,25
116.46000000000001,39.85,59
116.38,39.980000000000004,78
116.49000000000001,39.89,125
116.4,39.84,168
116.41,39.84,158
116.44,39.910000000000004,116
116.31,39.74,44
116.65,39.88,73
116.65,39.89,101
116.46000000000001,39.95,251
116.39,39.86,124
116.49000000000001,39.97,72
116.49000000000001,39.980000000000004,58
116.48,39.92,455
116.31,39.92,110
116.2,39.88,8
116.5,39.9,120
116.42,39.97,63
116.5,39.78,15
116.27,39.92,130
116.27,39.93,140
116.47,39.96,62
116.46000000000001,39.96,57
116.35000000000001,39.97,70
116.33,39.97,49
116.28,39.92,86
116.22,39.9,71
116.31,39.87,42
116.48,39.9,236
116.10000000000001,39.88,22
116.10000000000001,39.89,6
116.49000000000001,39.92,215
116.47,39.800000000000004,54
116.48,39.980000000000004,230
116.42,39.94,39
116.39,39.84,151
116.26,40.03,39
116.31,40.03,18
116.41,40.08,83
116.14,39.72,86
116.53,39.77,10
116.35000000000001,40.0,23
116.43,39.95,33
116.28,39.95,67
116.41,39.910000000000004,43
116.41,39.92,55
116.56,39.92,109
116.55,39.910000000000004,169
116.21000000000001,39.75,26
116.41,39.9,112
116.51,39.78,39
116.43,39.89,103
116.39,39.89,36
116.39,39.88,62
116.49000000000001,39.88,22
116.33,40.03,29
116.26,39.89,92
116.29,39.93,31
116.28,39.93,37
116.47,39.85,44
116.48,39.84,59
116.54,39.88,18
116.22,39.89,18
116.45,39.92,468
116.60000000000001,39.89,53
116.01,39.72,1
116.56,39.9,93
116.35000000000001,39.96,78
116.43,39.9,67
116.19,39.92,3
116.37,39.97,58
116.51,39.76,6
116.49000000000001,39.78,38
116.5,39.79,20
116.51,39.79,49
116.29,39.87,72
116.43,39.92,179
116.43,39.980000000000004,129
116.59,40.03,4
116.60000000000001,40.03,3
116.46000000000001,39.86,266
116.42,39.800000000000004,122
116.26,39.76,14
116.33,39.93,43
116.29,39.800000000000004,25
116.29,39.81,71
116.56,40.06,22
116.11,39.92,8
116.11,39.93,48
116.45,39.86,337
116.47,39.84,73
116.25,40.0,8
116.48,39.99,194
116.37,39.84,182
116.32000000000001,40.050000000000004,107
116.44,39.84,85
116.45,39.84,36
116.37,39.88,48
116.5,39.86,165
116.42,39.87,47
116.36,39.86,34
116.3,39.97,128
116.32000000000001,39.83,61
116.31,39.83,89
116.28,39.83,209
116.29,39.83,112
116.69,39.95,7
116.63,39.92,70
116.17,39.92,10
116.52,40.01,15
116.52,40.02,11
116.58,39.9,70
116.3,39.89,65
116.32000000000001,39.87,7
116.32000000000001,39.88,136
116.3,39.88,73
116.4,39.83,58
116.39,39.83,43
116.44,39.92,204
116.42,39.84,237
116.32000000000001,39.49,3
116.39,39.99,22
116.29,40.09,45
116.29,40.1,13
116.28,40.08,4
116.28,40.09,19
116.43,39.86,199
116.15,39.89,3
116.3,39.86,52
116.31,39.86,81
116.22,40.2,4
116.23,40.21,36
116.34,40.03,82
116.23,39.85,90
116.23,39.87,8
116.22,39.87,16
116.49000000000001,39.85,27
116.5,39.85,68
116.68,39.89,25
116.31,40.15,6
116.32000000000001,40.160000000000004,7
116.28,39.84,154
116.10000000000001,39.93,28
116.44,39.86,92
116.34,39.82,67
116.37,39.83,185
116.34,39.81,27
116.28,39.96,19
116.32000000000001,39.84,75
116.31,39.84,116
116.29,40.12,3
116.32000000000001,39.92,16
116.33,39.84,46
116.44,39.93,91
116.43,39.910000000000004,56
116.57000000000001,40.04,2
116.62,40.03,1
116.41,39.86,227
116.37,39.85,247
116.47,39.97,40
116.47,39.980000000000004,153
116.36,40.0,48
116.36,40.01,18
116.3,39.87,35
116.4,39.97,139
116.49000000000001,39.96,125
116.23,39.9,69
116.37,39.95,51
116.38,39.95,31
116.39,39.93,28
116.21000000000001,39.89,9
116.28,39.85,224
116.4,39.980000000000004,89
116.36,39.84,72
116.16,39.92,16
116.57000000000001,39.9,238
116.29,39.9,19
116.3,39.9,12
116.54,39.71,6
116.57000000000001,39.82,3
116.55,39.83,2
116.64,40.11,21
116.65,40.11,17
116.42,39.86,139
116.36,39.99,22
116.4,40.0,79
116.41,40.02,41
116.56,39.75,4
116.57000000000001,39.76,1
116.68,39.88,62
116.27,39.86,49
116.25,39.85,4
116.31,39.980000000000004,108
116.59,39.89,2
116.58,39.89,29
116.59,39.88,6
116.47,39.99,313
116.33,39.95,13
116.34,39.95,39
116.45,39.81,31
116.46000000000001,39.81,2
116.33,39.94,18
116.34,39.94,11
116.35000000000001,39.83,81
116.3,39.83,99
116.48,39.95,70
116.39,39.92,28
116.32000000000001,40.03,21
116.21000000000001,39.9,19
116.41,39.97,119
116.49000000000001,39.76,10
116.57000000000001,39.910000000000004,115
116.45,39.99,73
116.41,39.83,32
116.27,39.910000000000004,120
116.38,39.97,87
116.56,39.910000000000004,50
116.29,39.86,202
116.31,39.93,99
116.32000000000001,39.93,25
116.64,39.9,88
116.33,39.85,10
116.32000000000001,39.85,76
116.38,39.94,35
116.46000000000001,39.99,144
116.42,39.980000000000004,178
116.66,39.95,3
116.32000000000001,40.06,36
116.36,40.03,7
116.27,39.81,12
116.28,39.81,32
116.27,39.82,9
116.58,39.92,117
116.39,39.9,24
116.47,39.83,91
116.41,39.88,17
116.32000000000001,40.04,21
116.31,39.96,56
116.41,39.78,19
116.42,39.78,34
116.64,39.83,6
116.54,39.9,56
116.21000000000001,39.94,11
116.31,39.99,26
116.3,39.980000000000004,74
116.54,39.75,56
116.33,39.96,119
116.4,39.75,9
116.45,39.82,41
116.38,39.76,11
116.37,39.92,30
116.42,39.83,50
116.47,39.95,12
116.28,39.9,32
116.46000000000001,40.0,103
116.27,39.9,226
116.32000000000001,39.89,59
116.21000000000001,40.18,3
116.22,40.19,1
116.23,40.18,5
116.63,39.89,40
116.37,39.87,90
116.42,40.06,16
116.33,40.08,10
116.36,39.96,110
116.27,39.96,31
116.24000000000001,40.03,1
116.24000000000001,40.04,3
116.27,40.04,4
116.37,39.910000000000004,56
116.61,39.89,16
116.5,39.95,35
116.4,40.050000000000004,11
116.41,40.050000000000004,111
116.4,40.04,27
116.43,39.88,47
116.34,39.85,65
116.42,39.88,82
116.36,39.910000000000004,37
116.52,39.74,6
116.31,39.52,5
116.33,39.87,21
116.67,39.9,49
116.33,40.050000000000004,19
116.34,40.04,14
116.3,39.82,76
116.31,39.82,89
116.29,39.77,26
116.66,39.86,31
116.56,39.89,11
116.49000000000001,39.86,42
116.35000000000001,39.9,52
117.13,40.14,1
116.71000000000001,39.88,6
116.73,39.88,8
116.43,39.97,57
116.41,40.06,133
116.4,40.07,3
116.4,39.800000000000004,7
116.39,39.800000000000004,10
116.60000000000001,39.94,32
116.36,39.800000000000004,5
116.34,39.800000000000004,22
116.46000000000001,39.97,81
116.49000000000001,39.94,44
116.44,39.94,52
116.27,39.89,36
116.27,39.88,78
116.28,39.88,11
116.38,39.89,6
116.43,39.83,91
116.18,39.74,8
116.36,39.94,30
116.36,39.92,11
116.35000000000001,39.92,62
116.52,39.94,27
116.55,39.96,6
116.2,39.81,25
116.07000000000001,39.72,1
116.03,39.72,8
115.98,39.730000000000004,1
115.98,39.76,1
116.24000000000001,39.9,56
116.47,40.0,85
116.47,40.01,15
116.49000000000001,40.02,1
116.32000000000001,39.65,5
116.32000000000001,39.660000000000004,12
116.31,39.660000000000004,2
116.27,39.94,121
116.32000000000001,39.980000000000004,38
116.31,39.9,79
116.37,40.08,17
116.37,40.09,4
116.34,39.93,49
116.3,39.99,30
116.44,39.83,52
