lng,lat,count
116.45,39.95,383
116.45,39.96,564
116.45,39.9,1407
116.46000000000001,39.9,1754
116.44,39.95,148
116.44,39.94,450
116.45,39.94,253
116.46000000000001,39.93,682
116.46000000000001,39.89,1135
116.45,39.89,388
116.46000000000001,39.95,297
116.46000000000001,39.87,964
116.46000000000001,39.86,352
116.43,39.89,137
116.44,39.9,646
116.44,39.87,150
116.46000000000001,39.94,380
116.45,39.87,662
116.45,39.93,321
116.44,39.96,777
116.41,39.980000000000004,568
116.26,39.88,31
116.41,40.17,5
116.41,40.18,3
116.53,39.95,29
116.52,39.95,31
116.52,39.96,10
116.48,39.83,11
116.47,39.83,101
116.49000000000001,39.84,14
116.39,39.94,70
116.41,39.94,64
116.45,39.92,773
116.41,40.08,89
116.41,40.07,249
116.33,39.74,53
116.48,39.89,457
116.41,40.06,219
116.43,39.980000000000004,205
116.43,39.96,299
116.36,39.99,33
116.37,39.99,58
116.31,39.88,298
116.60000000000001,39.9,86
116.59,39.9,82
116.33,40.04,100
116.32000000000001,40.050000000000004,176
116.4,39.97,266
116.38,39.96,172
116.41,39.96,724
116.4,39.96,333
116.69,39.87,40
116.3,39.88,143
116.3,39.89,76
116.69,39.86,62
116.46000000000001,39.92,1053
116.42,39.83,63
116.41,39.83,22
116.43,39.85,348
116.47,39.910000000000004,1066
116.45,39.910000000000004,1155
116.41,39.85,354
116.41,39.84,98
116.49000000000001,39.87,81
116.48,39.9,216
116.4,40.0,346
116.36,39.85,118
116.37,39.85,221
116.34,39.730000000000004,263
116.14,39.74,62
116.15,39.74,11
116.49000000000001,39.95,130
116.46000000000001,39.96,40
116.39,39.99,19
116.38,39.99,149
116.38,40.0,69
116.42,39.97,151
116.36,39.910000000000004,33
116.27,39.910000000000004,102
116.28,39.910000000000004,25
116.3,39.82,60
116.31,39.82,39
116.28,40.1,49
116.29,40.1,13
116.48,39.910000000000004,556
116.48,39.92,453
116.47,39.92,378
116.27,39.89,77
116.28,39.88,54
116.38,39.85,257
116.45,39.980000000000004,102
116.42,39.84,282
116.39,40.02,48
116.37,39.980000000000004,190
116.42,39.87,68
116.42,39.86,197
116.47,39.9,1141
116.49000000000001,39.9,320
116.77,39.83,3
116.78,39.82,2
116.46000000000001,39.85,56
116.47,39.85,81
116.47,39.86,157
116.48,40.050000000000004,4
116.62,40.11,1
116.48,39.87,137
116.49000000000001,39.88,20
116.63,39.92,101
116.31,39.87,52
116.32000000000001,39.85,30
116.32000000000001,39.84,82
116.3,39.95,71
116.3,39.96,146
116.38,39.980000000000004,205
116.48,39.88,205
116.41,39.99,247
116.39,39.87,53
116.29,39.78,16
116.31,39.93,70
116.41,39.97,186
116.37,39.93,43
116.41,40.0,169
116.33,39.980000000000004,177
116.73,39.88,3
116.55,39.92,79
116.55,39.910000000000004,260
116.7,39.87,45
116.59,39.83,10
116.58,39.83,6
116.67,39.89,84
116.68,39.87,37
116.68,39.76,2
116.37,39.800000000000004,20
116.64,39.89,166
116.65,39.89,107
116.31,39.85,54
116.3,39.85,86
116.29,39.85,62
116.33,39.97,157
116.41,39.89,389
116.42,39.89,218
116.45,39.800000000000004,104
116.46000000000001,39.910000000000004,761
116.33,40.06,60
116.33,40.07,73
116.49000000000001,39.910000000000004,659
116.47,39.88,388
116.3,39.97,160
116.3,39.980000000000004,126
116.29,39.97,17
116.4,40.08,18
116.65,39.9,101
116.66,39.9,46
116.41,39.86,93
116.5,39.910000000000004,388
116.51,39.910000000000004,338
116.45,39.81,41
116.44,39.800000000000004,95
116.37,39.97,93
116.35000000000001,39.97,126
116.43,39.87,20
116.44,39.86,103
116.18,39.72,9
116.17,39.72,7
116.29,39.980000000000004,25
116.38,39.97,122
116.45,39.86,498
116.42,39.85,492
116.34,39.980000000000004,168
116.4,39.99,660
116.35000000000001,39.980000000000004,97
116.27,39.97,5
116.27,39.96,40
116.27,39.95,60
116.5,39.92,666
116.51,39.92,215
116.39,39.93,23
116.38,39.92,25
116.48,39.980000000000004,417
116.44,39.93,201
116.44,39.92,241
116.4,39.89,15
116.56,39.95,23
116.54,39.89,16
116.32000000000001,39.49,13
116.32000000000001,39.5,3
116.32000000000001,39.51,6
116.32000000000001,39.52,7
116.42,40.03,257
116.41,40.03,309
116.31,39.910000000000004,68
116.39,39.85,367
116.3,39.910000000000004,17
116.28,40.14,18
116.4,39.85,227
116.39,39.86,115
116.44,39.85,293
116.31,39.89,122
116.32000000000001,39.980000000000004,141
116.28,39.81,44
116.28,39.82,138
116.33,39.77,57
116.5,39.97,70
116.56,39.77,56
116.29,40.09,52
116.28,40.09,42
116.41,39.88,43
116.69,39.910000000000004,39
116.68,39.910000000000004,54
116.46000000000001,39.88,1220
116.51,39.94,52
116.5,39.94,57
116.53,39.9,42
116.33,39.84,121
