lng,lat,count
116.46000000000001,39.89,3579
116.46000000000001,39.9,3195
116.44,39.94,1539
116.46000000000001,39.92,1944
116.45,39.92,1749
116.47,39.89,4977
116.65,39.87,264
116.45,39.87,4539
116.46000000000001,39.88,6456
116.45,39.88,4347
116.31,39.76,132
116.45,39.9,1323
116.46000000000001,39.95,600
116.45,39.95,417
116.43,39.85,2301
116.42,39.85,1053
116.29,39.83,528
116.28,39.84,1242
116.43,39.83,549
116.43,39.84,720
116.21000000000001,40.12,24
116.33,39.75,183
116.41,39.85,1665
116.4,39.85,672
116.25,39.9,504
116.24000000000001,39.9,153
116.47,39.86,1503
116.47,39.87,2409
116.35000000000001,39.86,237
116.34,39.86,261
116.47,39.92,1935
116.58,39.910000000000004,792
116.52,39.910000000000004,1263
116.27,39.78,12
116.27,39.77,36
116.45,39.86,3447
116.46000000000001,39.87,8571
116.57000000000001,39.910000000000004,588
116.33,39.88,1719
116.33,39.89,354
116.67,39.88,552
116.32000000000001,39.9,357
116.31,39.89,318
116.26,39.71,36
116.27,39.72,36
116.31,39.910000000000004,495
116.3,39.9,180
116.59,39.9,108
116.59,39.910000000000004,1059
116.44,39.89,582
116.45,39.89,2214
116.28,39.910000000000004,615
116.28,39.92,315
116.29,39.93,57
116.47,39.88,2277
116.63,39.88,348
116.44,39.83,975
116.34,39.87,702
116.34,39.88,945
116.53,40.09,156
116.53,40.08,24
116.37,39.87,438
116.37,39.88,195
116.48,39.980000000000004,4539
116.56,40.1,120
116.55,40.1,174
116.34,39.77,444
116.34,39.78,744
116.33,39.78,168
116.35000000000001,39.78,51
116.34,39.79,339
116.3,39.86,690
116.47,39.84,396
116.29,39.96,84
116.29,39.95,204
116.49000000000001,39.9,546
116.21000000000001,39.9,180
116.22,39.89,66
116.22,39.87,417
116.22,39.88,36
116.48,39.92,2955
116.37,39.83,705
116.36,39.83,249
116.35000000000001,39.83,234
116.34,39.83,168
116.63,39.87,444
116.31,39.83,300
116.32000000000001,39.84,252
116.25,39.87,120
116.54,39.95,114
116.55,39.95,33
116.53,39.96,156
116.28,39.82,345
116.29,39.81,180
116.64,40.32,327
116.59,39.92,276
116.58,39.92,450
116.23,39.87,186
116.24000000000001,39.87,36
116.49000000000001,39.980000000000004,1281
116.37,39.84,786
116.48,39.99,1509
116.19,39.910000000000004,84
116.19,39.92,120
116.18,39.92,612
116.41,39.84,936
116.3,39.660000000000004,12
116.29,39.69,24
116.47,39.93,876
116.5,39.9,216
116.17,39.910000000000004,24
116.18,39.9,156
116.17,39.9,12
116.45,39.910000000000004,1029
116.17,39.92,657
116.16,39.93,24
116.47,39.83,192
116.47,39.910000000000004,1908
116.46000000000001,39.94,828
116.66,39.88,1014
116.62,40.300000000000004,60
116.39,39.85,480
116.38,39.85,399
116.54,39.910000000000004,693
116.53,39.910000000000004,213
116.44,39.75,24
116.44,39.76,60
116.68,39.89,204
116.48,39.86,636
116.63,39.9,276
116.64,39.910000000000004,240
116.68,39.86,240
116.54,39.9,324
116.4,40.0,600
116.42,39.800000000000004,156
116.43,39.800000000000004,132
116.46000000000001,39.96,309
115.95,40.52,12
115.94,40.52,36
116.24000000000001,39.92,132
116.64,40.21,21
116.63,40.21,24
116.44,39.87,492
116.48,39.93,1179
116.71000000000001,39.87,60
116.7,39.88,72
116.3,39.92,486
116.56,40.01,111
116.34,39.76,120
116.46000000000001,40.0,1143
116.33,39.76,348
116.31,39.77,84
116.46000000000001,39.99,1194
116.46000000000001,39.980000000000004,1083
116.68,39.88,102
116.63,39.89,303
116.48,39.9,873
116.48,39.89,1737
116.46000000000001,39.93,2847
116.37,39.99,132
116.37,39.980000000000004,72
116.5,39.99,291
116.58,39.95,48
116.57000000000001,39.94,36
116.61,39.910000000000004,24
116.61,39.9,156
116.46000000000001,39.910000000000004,630
116.65,39.9,612
116.66,39.9,132
116.42,39.94,273
116.41,39.94,474
116.35000000000001,39.94,489
