lng,lat,count
116.28,40.01,6
116.5,39.87,39
116.42,39.85,143
116.38,39.84,82
116.38,39.83,42
116.46000000000001,39.87,367
116.41,39.84,155
116.47,39.89,280
116.47,39.88,277
116.4,39.83,11
116.5,39.93,220
116.5,39.92,247
116.45,39.9,197
116.44,39.9,102
116.46000000000001,39.83,31
116.45,39.83,62
116.45,39.84,17
116.48,39.81,5
116.12,39.7,5
116.35000000000001,39.83,48
116.37,39.83,115
116.37,39.84,152
116.45,39.79,18
116.45,39.800000000000004,40
116.36,39.84,149
116.55,39.910000000000004,62
116.51,39.81,6
116.52,39.81,6
116.54,39.96,82
116.54,39.95,42
116.53,39.96,147
116.4,39.78,18
116.39,39.78,5
116.33,39.84,41
116.32000000000001,40.050000000000004,51
116.33,40.04,31
116.47,39.910000000000004,379
116.47,39.9,340
116.46000000000001,39.910000000000004,131
116.39,39.85,150
116.38,39.85,184
116.47,39.97,70
116.48,39.97,220
116.41,39.85,82
116.42,39.83,46
116.07000000000001,39.660000000000004,4
116.53,39.95,89
116.53,39.94,11
116.65,39.89,15
116.65,39.88,7
116.64,39.89,34
116.31,39.95,12
116.3,39.96,50
116.37,39.85,235
116.41,39.980000000000004,191
116.38,39.86,39
116.45,39.87,251
116.48,39.980000000000004,293
116.49000000000001,39.97,52
116.48,39.92,384
116.39,39.86,32
116.47,39.84,24
116.31,39.94,27
116.31,39.93,31
116.45,39.88,177
116.3,39.980000000000004,67
116.3,39.97,75
116.34,39.77,50
116.35000000000001,39.800000000000004,13
116.32000000000001,39.95,20
116.43,39.96,27
116.42,39.97,50
116.41,39.96,68
116.49000000000001,39.89,85
116.46000000000001,39.9,325
116.33,39.730000000000004,44
116.46000000000001,39.94,129
116.43,39.86,170
116.46000000000001,39.88,546
116.34,39.85,34
116.35000000000001,39.84,31
116.4,39.85,97
116.41,39.83,38
116.44,39.800000000000004,37
116.44,39.79,16
116.44,39.83,18
116.43,39.83,44
116.4,39.96,142
116.46000000000001,39.86,102
116.47,39.92,266
116.47,39.87,178
116.47,39.86,141
116.36,39.81,21
116.25,39.9,30
116.31,39.88,56
116.38,39.87,19
116.5,39.910000000000004,112
116.44,39.980000000000004,22
116.49000000000001,39.92,135
116.42,39.800000000000004,77
116.12,40.06,1
116.11,40.06,1
116.12,40.08,3
116.12,40.09,1
116.48,39.800000000000004,3
116.48,39.79,15
116.47,39.800000000000004,22
116.27,39.95,7
116.27,39.96,9
116.51,39.910000000000004,134
116.55,39.96,35
116.36,39.980000000000004,72
116.31,39.97,94
116.45,39.89,259
116.44,39.89,126
116.48,39.89,239
116.48,39.88,101
116.48,39.87,59
116.58,39.910000000000004,94
116.48,39.84,35
116.49000000000001,39.84,3
116.22,39.92,4
116.52,39.92,156
116.43,39.9,50
116.51,39.92,199
116.19,39.800000000000004,1
116.37,39.980000000000004,62
116.55,39.94,25
116.60000000000001,39.88,4
116.60000000000001,39.89,8
116.43,39.85,150
116.55,39.75,10
116.52,39.78,4
116.56,39.75,1
116.28,39.85,27
116.28,39.84,23
116.61,39.9,11
116.60000000000001,39.910000000000004,58
116.33,40.07,10
116.68,39.910000000000004,6
116.68,39.93,24
116.68,39.92,20
116.47,39.93,217
116.48,39.93,211
116.5,39.96,71
116.42,39.84,51
116.43,40.02,52
116.52,39.910000000000004,163
116.42,40.03,20
116.41,39.78,17
116.42,39.78,40
116.29,39.800000000000004,5
116.31,40.08,6
116.31,40.09,2
116.48,39.910000000000004,327
116.46000000000001,39.93,279
116.27,39.9,62
116.38,39.9,4
116.29,39.96,49
116.49000000000001,39.980000000000004,43
116.5,39.980000000000004,28
116.59,39.910000000000004,110
116.33,39.97,37
116.33,39.96,37
116.36,39.85,100
116.45,39.78,2
116.44,39.77,3
116.4,39.86,12
116.39,39.88,11
116.4,39.88,4
116.45,39.96,30
116.58,39.92,70
116.46000000000001,39.79,23
116.46000000000001,39.82,19
116.34,39.980000000000004,35
116.46000000000001,39.92,241
116.42,39.96,49
116.35000000000001,39.99,14
116.42,39.95,12
116.45,39.94,15
116.33,40.03,17
116.32000000000001,40.03,7
116.2,39.93,10
116.19,39.93,19
116.16,39.92,33
116.16,39.910000000000004,3
116.44,39.85,79
116.49000000000001,40.03,6
116.01,39.71,10
116.11,39.72,1
116.55,39.95,65
116.14,39.730000000000004,24
116.14,39.76,1
116.14,39.78,1
116.14,39.77,4
116.15,39.77,1
116.64,39.92,44
116.34,39.79,39
116.34,39.89,9
116.35000000000001,39.89,14
116.34,39.82,24
115.98,40.46,1
116.7,39.93,6
116.69,39.93,16
116.46000000000001,39.89,295
116.19,39.83,1
116.44,39.96,87
116.44,39.87,79
116.55,39.97,45
116.55,39.9,28
116.43,39.95,33
116.3,39.79,1
116.31,39.78,5
116.31,39.79,4
116.38,39.72,4
116.34,39.72,42
116.3,39.99,11
116.51,39.93,102
116.54,39.910000000000004,68
116.24000000000001,39.92,8
116.73,39.86,6
116.7,39.86,2
116.69,39.87,7
116.69,39.86,5
116.67,39.87,2
116.38,39.96,80
116.39,39.96,48
116.36,40.03,3
116.28,39.9,22
116.27,39.89,27
116.33,39.99,22
116.33,39.980000000000004,30
116.36,39.83,58
116.4,39.82,6
116.31,40.01,1
116.32000000000001,40.01,1
116.33,40.02,3
116.32000000000001,40.02,4
116.29,39.97,3
116.47,39.99,116
116.48,39.99,137
116.39,39.95,7
116.39,39.94,10
116.5,39.97,80
116.28,39.83,19
116.29,39.83,23
116.43,39.84,20
116.44,39.84,63
116.41,40.0,384
116.46000000000001,39.99,94
116.47,39.85,88
116.48,39.96,50
116.48,39.95,38
116.47,39.96,22
116.09,39.93,11
116.64,39.9,42
116.36,39.96,46
116.60000000000001,39.92,175
116.5,39.800000000000004,8
116.39,39.83,13
116.47,39.95,14
116.46000000000001,39.95,32
116.41,39.82,6
116.43,39.910000000000004,32
116.37,39.96,28
116.33,39.75,75
116.38,39.74,3
116.43,40.06,78
116.55,39.92,40
116.68,39.86,4
116.4,40.0,166
116.42,40.07,49
116.42,40.06,82
116.4,39.84,57
116.43,40.07,96
116.49000000000001,39.910000000000004,366
116.45,39.910000000000004,129
116.41,40.07,75
116.49000000000001,39.87,40
116.46000000000001,40.01,22
116.43,40.03,14
116.43,40.04,10
116.52,39.9,24
116.35000000000001,39.96,19
116.47,39.94,52
116.48,39.94,32
116.43,39.76,10
116.38,39.95,10
116.41,40.03,15
116.41,40.06,88
116.42,39.89,8
116.41,39.89,16
116.41,39.97,63
116.49000000000001,39.9,83
116.32000000000001,40.0,2
116.49000000000001,39.95,73
116.56,39.85,4
116.28,39.95,47
116.41,40.050000000000004,90
116.07000000000001,39.64,6
116.59,39.92,116
116.31,39.96,51
116.34,39.96,24
116.45,39.86,159
116.21000000000001,40.160000000000004,1
116.37,39.87,19
116.37,39.86,26
116.56,39.92,97
116.44,40.06,29
116.4,40.02,23
116.41,39.800000000000004,11
116.57000000000001,39.910000000000004,47
116.56,39.910000000000004,32
116.34,39.95,43
116.66,39.88,23
116.7,39.87,6
116.57000000000001,39.800000000000004,6
116.57000000000001,39.730000000000004,2
116.52,39.79,2
116.41,40.08,35
116.4,40.12,12
116.31,39.89,62
116.31,39.910000000000004,16
116.35000000000001,39.85,21
116.49000000000001,39.93,123
116.53,39.910000000000004,76
116.44,39.95,25
116.45,40.0,28
116.35000000000001,39.910000000000004,19
116.47,39.980000000000004,50
116.5,39.95,21
116.49000000000001,39.96,51
116.03,39.87,2
116.45,40.02,2
116.46000000000001,40.02,22
116.31,39.62,2
116.43,39.99,48
116.78,39.94,26
116.77,39.94,66
116.45,39.980000000000004,27
116.37,39.88,10
116.55,40.08,2
116.34,39.83,29
116.33,39.76,49
116.36,39.95,7
116.33,39.81,21
116.33,39.800000000000004,21
116.34,39.81,5
116.33,39.79,44
116.45,39.93,118
116.39,39.97,21
116.34,39.78,86
116.42,40.0,18
116.25,39.85,5
116.37,39.95,35
116.42,39.86,19
116.67,39.92,18
116.44,39.93,73
116.67,39.88,12
116.55,40.050000000000004,2
116.48,40.0,9
116.53,39.800000000000004,1
116.58,39.800000000000004,1
116.37,39.77,6
116.41,39.9,20
116.3,39.93,17
116.45,39.92,260
116.44,39.92,80
116.4,39.81,9
116.35000000000001,39.88,8
116.36,39.88,11
116.26,39.92,17
116.26,39.93,2
116.27,39.92,26
116.26,40.08,3
116.55,39.86,17
116.37,39.97,7
116.45,39.95,12
116.76,39.83,4
116.77,39.82,2
116.31,39.76,3
116.32000000000001,39.76,4
116.41,40.09,9
116.44,39.86,26
116.58,39.97,14
116.59,39.96,1
116.59,39.980000000000004,1
116.61,39.980000000000004,4
116.69,39.64,1
116.69,39.63,1
116.59,39.89,1
116.32000000000001,40.06,10
116.22,39.9,33
116.49000000000001,39.85,23
116.4,40.01,21
116.41,40.02,36
116.43,39.94,31
116.65,39.910000000000004,4
116.65,39.9,9
116.62,39.910000000000004,27
116.41,39.99,131
116.46000000000001,40.0,120
116.47,40.0,96
116.33,39.74,55
116.4,39.97,46
116.29,39.81,29
116.42,39.980000000000004,71
116.32000000000001,39.96,121
116.41,39.79,38
116.51,39.9,15
116.5,39.9,50
116.43,39.980000000000004,85
116.47,39.82,18
116.47,39.83,37
116.48,39.83,2
116.32000000000001,39.82,4
116.27,40.0,3
116.23,39.92,9
116.14,39.72,15
116.28,39.87,4
116.28,39.88,5
116.31,39.980000000000004,61
116.52,39.96,5
116.46000000000001,39.96,30
116.35000000000001,40.04,4
116.33,40.050000000000004,6
116.29,39.980000000000004,10
116.25,39.910000000000004,16
116.56,39.9,6
116.48,39.9,96
116.61,39.89,12
116.60000000000001,39.9,52
116.43,39.800000000000004,16
116.36,39.86,39
116.13,40.1,4
116.11,40.1,1
116.29,40.09,16
116.4,39.74,1
116.58,39.9,22
116.37,39.94,5
116.51,39.82,7
116.52,39.82,24
116.44,39.94,60
116.23,39.87,5
116.27,39.94,17
116.27,39.93,15
116.26,39.94,7
116.31,39.86,47
116.15,39.800000000000004,4
116.15,39.79,4
116.2,39.76,11
116.0,39.7,5
116.42,39.82,18
116.54,39.97,39
116.53,39.89,19
116.52,39.89,24
116.52,39.88,8
116.24000000000001,39.89,5
116.26,39.9,86
116.4,39.980000000000004,53
116.34,40.03,46
116.56,39.95,17
116.43,39.97,15
116.27,39.97,3
116.28,39.97,5
116.28,39.96,11
116.52,39.93,17
116.52,39.94,35
116.48,39.85,16
