lng,lat,count
116.44,39.94,278
116.45,39.94,148
116.5,39.94,43
116.45,39.9,624
116.44,39.9,724
116.45,39.95,266
116.27,39.96,45
116.27,39.97,8
116.53,39.9,24
116.47,39.9,890
116.47,39.910000000000004,1106
116.45,39.910000000000004,693
116.43,39.96,363
116.46000000000001,39.9,1081
116.46000000000001,39.87,909
116.45,39.86,739
116.49000000000001,39.92,243
116.57000000000001,39.9,83
116.47,39.86,214
116.51,39.9,70
116.5,39.910000000000004,251
116.46000000000001,39.86,397
116.58,39.9,20
116.42,39.89,39
116.55,39.910000000000004,109
116.65,39.89,33
116.64,39.89,42
116.34,39.81,8
116.34,39.82,95
116.5,39.86,205
116.48,39.87,145
116.5,39.89,109
116.5,39.92,545
116.38,40.1,10
116.38,40.09,1
116.37,40.1,15
116.64,39.9,71
116.68,39.89,11
116.68,39.88,9
116.49000000000001,39.910000000000004,415
116.45,39.96,328
116.44,39.96,495
116.44,40.07,11
116.65,39.97,4
116.65,39.96,7
116.64,39.97,2
116.38,39.96,273
116.37,39.96,118
116.46000000000001,39.89,719
116.46000000000001,39.88,753
116.45,39.88,390
116.23,39.9,20
116.46000000000001,39.92,594
116.47,39.84,41
116.4,39.96,335
116.26,39.92,20
116.47,39.92,335
116.11,39.72,22
116.49000000000001,39.89,176
116.44,39.85,265
116.13,39.72,9
116.14,39.72,34
116.61,39.92,81
116.60000000000001,39.92,119
116.36,39.96,68
116.36,39.97,234
116.35000000000001,39.96,31
116.38,40.17,18
116.32000000000001,39.96,147
116.33,39.96,48
116.62,39.92,16
116.72,39.84,7
116.73,39.85,2
116.14,39.74,41
116.3,39.96,168
116.3,39.95,59
116.29,39.96,75
116.29,39.95,48
116.52,39.910000000000004,264
116.27,40.1,8
116.48,39.97,331
116.49000000000001,39.97,101
116.46000000000001,39.96,83
116.46000000000001,39.95,185
116.42,39.84,334
116.48,39.86,123
116.48,39.88,197
116.41,39.82,18
116.4,39.99,140
116.36,39.99,22
116.37,39.99,43
116.61,39.9,20
116.64,39.92,34
116.59,39.9,30
116.3,39.83,69
116.48,39.89,577
116.67,39.88,36
116.32000000000001,39.980000000000004,100
116.28,39.82,378
116.29,39.82,164
116.48,39.92,361
116.43,39.980000000000004,229
116.47,39.89,527
116.63,39.9,45
116.41,39.980000000000004,238
116.48,39.95,134
116.46000000000001,39.94,208
116.45,39.92,460
116.44,39.92,318
116.47,39.99,87
116.46000000000001,39.99,74
116.45,39.800000000000004,56
116.45,40.02,5
116.46000000000001,40.02,17
116.46000000000001,40.07,4
116.45,40.08,29
116.36,39.83,118
116.48,39.99,125
116.43,39.92,318
116.36,40.07,45
116.34,40.08,18
116.37,39.83,196
116.34,39.83,85
116.33,39.83,49
116.32000000000001,39.83,36
116.34,39.980000000000004,58
116.35000000000001,39.980000000000004,145
116.48,39.980000000000004,418
116.46000000000001,40.0,14
116.31,39.76,11
116.29,39.75,12
116.41,39.89,97
116.51,39.93,101
116.46000000000001,39.910000000000004,802
116.43,39.910000000000004,116
116.36,39.980000000000004,270
116.37,39.980000000000004,112
116.5,39.97,36
116.37,39.97,129
116.38,39.97,180
116.10000000000001,39.94,12
116.3,39.82,86
116.2,39.82,34
116.2,39.83,10
116.4,39.78,17
116.37,39.910000000000004,54
116.37,39.86,111
116.38,39.86,87
116.45,39.93,128
116.28,40.14,15
116.42,39.93,32
116.42,39.85,719
116.41,39.85,353
116.34,39.72,108
116.37,39.87,113
116.36,39.87,12
116.36,39.86,47
116.5,39.93,269
116.28,39.83,277
116.29,39.83,110
116.64,39.87,19
116.33,39.99,57
116.32000000000001,39.99,32
116.42,39.980000000000004,236
116.63,39.910000000000004,24
116.29,39.86,152
116.41,39.84,122
116.43,39.84,107
116.22,40.2,4
116.23,40.19,3
116.33,40.04,77
116.34,40.03,61
116.27,39.83,26
116.38,39.85,298
116.38,39.84,163
116.62,39.85,15
116.28,39.85,186
116.28,40.09,72
116.32000000000001,39.84,100
116.41,40.03,49
116.28,39.84,147
116.51,39.910000000000004,236
116.41,40.15,1
116.4,40.15,8
116.49000000000001,39.96,168
116.49000000000001,39.95,99
116.47,39.980000000000004,132
116.3,39.93,28
116.47,39.88,339
116.44,39.89,89
116.37,40.07,7
116.59,39.92,114
116.49000000000001,39.9,314
116.52,39.9,44
116.58,39.92,74
116.57000000000001,39.93,12
116.43,39.9,268
116.39,39.85,463
116.77,39.94,11
116.54,39.93,35
116.52,39.94,61
116.23,39.88,17
116.22,39.89,22
116.23,39.89,28
116.24000000000001,39.88,14
116.4,40.17,12
116.41,40.08,29
116.43,39.85,446
116.42,39.86,129
116.45,39.87,976
116.41,39.87,32
116.42,39.87,33
116.41,39.86,85
116.3,39.94,38
116.31,39.93,102
116.66,39.88,95
116.64,39.910000000000004,14
116.65,39.94,16
116.27,39.87,77
116.28,39.87,87
116.44,39.86,65
116.31,39.88,76
116.27,39.88,67
116.28,39.88,12
116.65,39.93,6
116.66,39.92,12
116.67,39.92,30
116.47,39.800000000000004,54
116.48,39.800000000000004,10
116.34,39.79,52
116.34,39.78,132
