lng,lat,count
116.46000000000001,39.89,849
116.25,39.94,13
116.46000000000001,39.93,710
116.46000000000001,39.88,1192
116.29,39.62,3
116.31,39.62,4
116.69,39.87,19
116.69,39.86,16
116.67,39.87,24
116.7,39.87,17
116.45,39.92,391
116.32000000000001,39.61,1
116.29,39.61,1
116.28,39.61,1
116.28,39.85,177
116.47,39.87,404
116.45,39.86,470
116.48,39.79,58
116.54,39.75,66
116.28,39.92,22
116.27,39.92,57
116.48,39.9,398
116.47,39.9,1123
116.49000000000001,39.910000000000004,876
116.5,39.92,475
116.49000000000001,39.93,145
116.48,39.92,502
116.36,39.79,15
116.48,39.82,4
116.47,39.81,4
116.48,39.93,335
116.4,39.99,138
116.4,40.0,208
116.46000000000001,39.86,248
116.36,39.980000000000004,230
116.48,39.910000000000004,688
116.65,39.97,10
116.65,39.96,8
116.31,39.88,177
116.31,39.87,60
116.4,39.85,230
116.39,39.85,314
116.34,39.85,56
116.31,39.86,85
116.31,39.85,30
116.46000000000001,39.9,961
116.32000000000001,39.75,34
116.28,39.84,197
116.66,39.89,25
116.66,39.88,259
116.41,40.07,130
116.41,40.08,77
116.37,40.1,16
116.47,39.910000000000004,1246
116.41,40.050000000000004,119
116.4,40.050000000000004,15
116.4,40.02,37
116.5,39.85,59
116.51,39.85,23
116.43,39.76,30
116.5,39.86,117
116.69,39.910000000000004,15
116.31,39.910000000000004,59
116.3,39.910000000000004,25
116.11,39.69,2
116.12,39.69,2
116.48,39.980000000000004,327
116.3,39.88,42
116.3,39.89,25
116.31,39.89,66
116.41,39.85,361
116.45,39.9,828
116.45,39.910000000000004,702
116.46000000000001,39.92,901
116.44,39.910000000000004,50
116.36,39.96,71
116.46000000000001,39.94,279
116.48,39.96,143
116.28,39.82,236
116.16,39.72,13
116.15,39.72,7
116.29,39.83,122
116.28,39.83,291
116.28,39.88,13
116.27,39.89,77
116.38,39.96,230
116.44,39.83,78
116.48,39.88,262
116.49000000000001,39.87,90
116.41,40.06,149
116.16,39.76,34
116.17,39.76,12
116.29,39.85,21
116.28,39.86,148
116.29,39.86,115
116.46000000000001,39.87,1019
116.59,39.92,104
116.51,39.92,312
116.36,40.0,43
116.37,39.99,65
116.42,39.980000000000004,121
116.43,39.980000000000004,140
116.3,39.83,85
116.44,39.96,330
116.43,39.96,136
116.47,39.83,111
116.46000000000001,39.84,23
116.46000000000001,39.83,24
116.26,39.76,28
116.28,39.77,22
116.26,39.77,11
116.25,39.76,17
116.27,39.76,15
116.34,39.78,80
116.33,39.79,54
116.34,39.79,68
116.36,39.85,96
116.37,39.85,212
116.37,39.84,206
116.36,39.84,178
116.42,39.96,159
116.55,39.910000000000004,191
116.42,39.85,329
116.52,39.88,29
116.36,39.800000000000004,8
116.49000000000001,39.97,91
116.48,39.97,262
116.12,39.72,46
116.12,39.730000000000004,6
116.11,39.72,26
116.49000000000001,39.9,352
116.5,39.910000000000004,547
116.68,39.89,12
116.32000000000001,39.79,31
116.47,39.93,376
116.4,39.910000000000004,13
116.41,39.910000000000004,102
116.42,40.13,4
116.37,39.97,45
116.37,39.96,135
116.3,39.82,98
116.37,39.980000000000004,187
116.35000000000001,39.74,2
116.35000000000001,39.730000000000004,7
116.38,40.1,9
116.44,39.84,142
116.45,39.84,23
116.29,39.82,191
116.46000000000001,39.99,96
116.48,39.99,115
116.45,39.93,255
116.23,39.9,24
116.47,39.99,96
116.58,39.910000000000004,152
116.57000000000001,39.910000000000004,79
116.58,39.9,71
116.59,39.88,6
116.32000000000001,39.69,14
116.31,39.68,4
116.31,39.69,14
116.5,39.9,157
116.54,39.910000000000004,119
116.26,39.9,32
116.27,39.9,100
116.4,39.84,104
116.44,39.94,52
116.42,39.83,90
116.41,39.83,80
116.52,39.910000000000004,348
116.3,39.86,62
116.51,39.910000000000004,611
116.41,39.96,281
116.41,39.78,17
116.44,40.02,7
116.41,40.04,122
116.31,39.81,17
116.31,39.82,71
116.38,39.99,67
116.69,39.89,4
116.69,39.88,13
116.84,39.79,2
116.83,39.79,4
116.43,39.85,377
116.28,39.94,13
116.28,39.93,6
116.33,40.03,25
116.47,39.92,405
116.31,39.9,72
116.46000000000001,39.980000000000004,71
116.49000000000001,39.96,153
116.4,39.97,126
116.4,39.980000000000004,121
116.32000000000001,39.85,16
116.46000000000001,39.97,108
116.47,39.97,121
116.45,39.87,592
116.24000000000001,40.2,35
116.62,39.910000000000004,39
116.54,39.92,21
116.55,39.92,38
116.38,39.85,175
116.45,39.94,66
116.45,39.96,333
116.43,39.97,52
116.23,40.21,19
116.24000000000001,40.22,40
116.46000000000001,39.910000000000004,539
116.37,39.87,30
116.42,39.99,162
116.18,39.74,5
116.38,40.0,40
116.43,40.03,39
116.41,40.02,35
116.49000000000001,39.89,268
116.41,40.03,131
116.59,39.910000000000004,148
116.55,39.76,19
116.31,39.83,55
116.33,40.04,45
116.47,39.84,61
116.62,40.11,4
116.62,40.1,3
116.66,40.03,6
116.31,39.79,26
116.32000000000001,39.78,51
116.44,39.85,251
116.63,39.89,42
116.64,39.89,67
116.67,39.89,16
116.33,39.72,44
116.41,39.980000000000004,274
116.43,40.04,16
116.42,40.03,94
116.55,39.9,102
116.45,39.88,496
116.22,39.87,14
116.47,39.86,380
116.5,39.95,28
116.49000000000001,39.95,72
116.44,39.92,198
116.34,40.0,28
116.33,40.0,6
116.61,39.9,74
116.49000000000001,39.92,314
116.63,39.9,169
116.25,39.69,3
116.26,39.69,2
116.44,39.97,127
116.72,39.86,23
116.45,39.95,226
116.63,39.92,48
116.52,39.99,4
116.48,39.87,188
116.51,39.9,106
116.41,40.0,125
116.67,39.92,38
116.74000000000001,39.94,4
116.71000000000001,39.94,2
116.47,39.88,609
116.23,40.22,44
116.48,39.95,126
116.48,39.86,144
116.42,39.84,332
116.43,39.83,71
116.41,39.84,303
116.41,40.1,39
116.42,40.17,1
116.41,40.17,4
116.4,40.17,5
116.39,39.84,94
116.52,39.9,94
116.47,39.89,620
116.5,39.93,261
116.73,39.92,8
116.54,39.9,53
116.48,39.89,467
116.60000000000001,39.92,68
116.33,39.730000000000004,64
116.55,39.94,27
116.60000000000001,39.89,48
116.34,39.99,89
116.39,39.96,93
116.32000000000001,39.980000000000004,129
116.33,40.01,11
116.32000000000001,40.01,2
116.34,39.74,23
116.33,39.74,34
116.24000000000001,39.94,15
116.4,39.92,13
116.34,39.71,48
116.47,39.94,23
116.31,39.980000000000004,180
116.45,39.980000000000004,126
116.3,39.75,6
116.31,39.76,20
116.31,39.75,15
116.44,39.87,119
116.27,39.88,86
116.65,39.910000000000004,11
116.4,39.93,52
116.32000000000001,39.95,56
116.55,39.95,13
116.49000000000001,39.88,48
116.26,40.14,19
116.27,40.1,24
116.33,39.96,118
116.24000000000001,39.89,4
116.26,39.89,16
116.29,39.81,58
116.32000000000001,39.83,28
116.41,39.86,174
116.23,39.93,4
116.34,40.050000000000004,16
116.38,39.9,17
116.45,39.89,278
116.33,39.7,13
116.28,39.81,52
116.44,39.88,86
116.44,39.89,135
116.43,39.95,84
116.56,40.1,2
116.56,40.11,8
116.33,39.83,16
116.34,39.82,83
116.33,39.82,90
116.44,39.9,212
116.45,39.83,31
116.49000000000001,39.83,12
116.27,39.910000000000004,81
116.29,39.92,8
116.43,39.910000000000004,134
116.43,39.92,115
116.61,40.15,15
116.37,40.0,74
116.37,40.01,14
116.12,39.95,4
116.11,39.95,2
116.65,39.86,1
116.43,39.94,107
116.34,40.03,112
116.43,39.93,143
116.28,40.14,7
116.4,39.89,16
116.4,39.96,191
116.39,39.97,32
116.41,39.97,98
116.42,39.910000000000004,92
116.41,39.9,202
116.49000000000001,39.980000000000004,68
116.51,39.94,25
116.51,39.93,95
116.49000000000001,39.78,55
116.48,39.78,12
116.35000000000001,39.83,68
116.36,39.83,136
116.2,40.11,3
116.43,39.9,123
116.56,39.76,1
