lng,lat,count
116.46000000000001,39.93,430
116.45,39.93,193
116.36,39.94,20
116.35000000000001,39.94,24
116.36,39.93,7
116.36,39.92,16
116.44,39.94,413
116.44,39.97,96
116.42,39.97,129
116.43,39.97,69
116.43,39.980000000000004,149
116.46000000000001,39.95,188
116.46000000000001,39.96,86
116.45,39.94,144
116.46000000000001,39.94,262
116.4,39.99,387
116.45,39.95,151
116.43,39.94,105
116.47,39.95,62
116.46000000000001,39.84,41
116.45,39.86,360
116.46000000000001,39.86,272
116.47,39.86,202
116.41,39.85,287
116.47,39.89,489
116.47,39.88,297
116.41,39.9,164
116.41,39.980000000000004,189
116.41,39.99,227
116.48,39.910000000000004,636
116.48,39.92,530
116.5,39.93,216
116.51,39.92,509
116.52,39.92,246
116.44,39.9,626
116.36,39.84,86
116.42,39.95,44
116.42,39.94,79
116.49000000000001,39.910000000000004,646
116.49000000000001,39.9,297
116.5,39.9,124
116.48,39.9,334
116.63,39.89,20
116.33,39.76,13
116.43,39.92,366
116.5,39.92,513
116.37,39.99,85
116.68,39.9,8
116.43,39.910000000000004,159
116.66,39.89,20
116.62,39.89,11
116.7,39.94,3
116.54,39.75,72
116.53,39.75,2
116.47,39.93,147
116.34,39.84,45
116.34,39.85,44
116.44,39.96,429
116.45,39.96,304
116.44,39.92,294
116.44,39.95,117
116.45,39.92,586
116.47,39.96,90
116.7,39.83,3
116.7,39.84,3
116.69,39.83,2
116.31,39.74,30
116.3,39.74,6
116.47,39.9,1263
116.52,39.9,87
116.45,39.88,295
116.46000000000001,39.88,972
116.33,39.72,57
116.34,39.72,24
116.49000000000001,39.89,284
116.35000000000001,39.910000000000004,75
116.35000000000001,39.92,32
116.49000000000001,39.92,457
116.36,39.86,56
116.34,39.78,23
116.32000000000001,39.78,14
116.46000000000001,39.89,592
116.45,39.87,606
116.36,39.99,55
116.65,39.88,34
116.66,39.88,165
116.66,39.87,18
116.45,39.910000000000004,697
116.46000000000001,39.910000000000004,672
116.34,39.87,52
116.35000000000001,39.87,23
116.33,39.89,22
116.67,39.88,59
116.67,39.89,43
116.69,39.86,28
116.54,39.93,49
116.5,39.97,31
116.52,39.980000000000004,8
116.51,39.97,7
116.5,39.96,124
116.3,39.83,44
116.31,39.83,25
116.34,39.81,20
116.34,39.82,41
116.42,39.85,303
116.41,39.86,73
116.42,39.84,347
116.47,39.85,146
116.29,39.81,64
116.3,39.81,18
116.42,39.980000000000004,172
116.37,39.980000000000004,155
116.46000000000001,39.9,885
116.3,40.02,16
116.31,40.02,25
116.48,39.86,79
116.47,39.87,176
116.3,40.04,67
116.44,39.86,60
116.43,39.86,310
116.44,39.85,194
116.33,39.84,55
116.44,39.81,22
116.44,39.87,119
116.05,39.71,10
116.06,39.7,2
116.45,39.97,42
116.45,39.99,30
116.42,40.0,28
116.42,39.99,137
116.43,39.95,32
116.41,40.0,120
116.43,39.93,93
116.59,40.03,4
116.54,39.95,36
116.56,39.95,7
116.33,39.96,2
116.34,39.96,38
116.35000000000001,39.96,20
116.46000000000001,39.87,645
116.43,39.9,166
116.4,39.9,34
116.38,39.89,6
116.31,39.97,131
116.41,39.84,132
116.5,39.910000000000004,247
116.43,39.85,277
116.4,39.96,272
116.39,39.97,46
116.51,39.910000000000004,562
116.41,39.87,14
116.42,39.910000000000004,36
116.55,39.74,9
116.33,39.910000000000004,17
116.33,39.9,14
116.39,39.85,328
116.27,39.93,16
116.27,39.92,40
116.46000000000001,39.92,512
116.54,39.96,38
116.38,39.97,180
116.3,39.88,48
116.34,40.0,26
116.34,39.99,90
116.22,40.21,15
116.23,40.22,47
116.38,39.980000000000004,102
116.53,39.9,28
116.36,39.980000000000004,224
116.35000000000001,39.980000000000004,60
116.48,39.89,492
116.4,39.84,90
116.39,39.86,103
116.5,39.89,91
116.51,39.9,92
116.42,39.96,69
116.4,39.85,252
116.44,39.88,80
116.32000000000001,39.85,15
116.31,39.85,17
116.25,39.85,19
116.25,39.89,30
116.25,39.9,34
116.26,39.9,55
116.28,39.86,107
116.55,39.86,15
116.27,39.87,35
116.35000000000001,39.86,43
116.14,39.71,47
116.14,39.72,223
116.15,39.71,75
116.15,39.7,8
116.45,39.9,524
116.45,39.89,106
116.4,39.81,27
116.31,39.910000000000004,31
116.44,39.910000000000004,135
116.31,40.08,13
116.31,40.07,72
116.48,39.980000000000004,333
116.29,39.82,95
116.28,39.82,82
116.48,39.99,138
116.32000000000001,39.49,4
