lng,lat,count
116.4,39.96,143
116.39,39.96,200
116.38,39.96,237
116.41,39.96,388
116.42,39.96,154
116.44,39.94,353
116.41,39.99,280
116.4,39.99,206
116.46000000000001,39.94,185
116.45,39.93,188
116.48,39.84,68
116.45,39.82,48
116.45,39.81,15
116.47,39.86,185
116.43,39.84,61
116.43,39.83,69
116.26,39.92,11
116.49000000000001,39.76,23
116.39,39.86,82
116.4,39.86,52
116.5,39.75,8
116.47,39.84,47
116.41,39.97,106
116.43,39.86,210
116.47,39.88,205
116.47,39.87,121
116.54,39.75,22
116.49000000000001,39.9,185
116.48,39.89,350
116.35000000000001,39.910000000000004,188
116.35000000000001,39.92,226
116.48,39.910000000000004,374
116.51,39.92,264
116.5,39.92,529
116.49000000000001,39.910000000000004,533
116.49000000000001,39.92,258
116.48,39.92,304
116.48,39.93,245
116.31,39.88,142
116.5,39.89,130
116.51,39.910000000000004,303
116.46000000000001,39.87,397
116.46000000000001,39.88,256
116.31,39.910000000000004,83
116.4,39.85,209
116.37,39.800000000000004,7
116.45,39.99,85
116.45,40.0,84
116.34,39.74,48
116.42,39.83,67
116.3,39.96,51
116.3,39.97,63
116.42,39.95,83
116.42,39.84,169
116.42,39.97,152
116.44,39.82,16
116.59,39.9,53
116.60000000000001,39.910000000000004,43
116.59,39.910000000000004,129
116.60000000000001,39.9,92
116.33,39.76,128
116.45,39.910000000000004,341
116.44,39.910000000000004,52
116.41,40.0,388
116.41,40.02,185
116.43,39.85,266
116.48,39.96,125
116.47,39.96,49
116.47,39.93,146
116.58,39.910000000000004,82
116.41,40.03,207
116.2,39.76,68
116.41,40.06,114
116.41,40.050000000000004,101
116.41,39.95,39
116.41,39.94,81
116.43,39.93,237
116.47,39.83,67
116.44,39.9,315
116.46000000000001,39.9,476
116.07000000000001,39.65,17
116.06,39.64,19
116.5,39.910000000000004,306
116.38,39.84,107
116.38,39.85,101
116.43,39.92,395
116.47,39.910000000000004,766
116.13,39.730000000000004,35
116.43,39.97,44
116.4,39.89,9
116.69,39.88,20
116.48,39.95,80
116.47,39.95,55
116.43,39.94,195
116.49000000000001,39.87,59
116.5,39.87,31
116.53,39.910000000000004,64
116.51,39.88,5
116.59,39.92,196
116.41,39.83,37
116.38,39.800000000000004,5
116.42,39.85,374
116.65,39.88,25
116.66,39.88,84
116.27,39.93,17
116.27,39.92,27
116.41,39.980000000000004,342
116.4,39.980000000000004,105
116.57000000000001,39.93,3
116.35000000000001,40.0,8
116.48,39.980000000000004,438
116.49000000000001,39.980000000000004,115
116.32000000000001,40.050000000000004,53
116.22,39.84,45
116.23,39.85,63
116.22,39.85,22
116.36,39.980000000000004,95
116.5,39.97,37
116.46000000000001,39.910000000000004,317
116.49000000000001,39.78,17
116.45,39.9,411
116.56,39.89,8
116.56,39.9,65
116.45,39.89,121
116.32000000000001,39.88,37
116.32000000000001,39.89,34
116.34,39.980000000000004,90
116.33,39.980000000000004,33
116.44,39.96,196
116.43,39.96,92
116.47,39.92,242
116.46000000000001,39.93,331
116.32000000000001,39.9,34
116.49000000000001,39.85,22
116.42,39.99,363
116.47,39.99,383
116.5,39.980000000000004,37
116.33,39.84,93
116.28,39.82,272
116.28,39.84,155
116.28,39.85,147
116.46000000000001,39.92,327
116.48,39.97,183
116.49000000000001,39.88,17
116.66,39.9,66
116.65,39.9,73
116.31,39.86,132
116.31,39.87,69
116.55,39.95,25
116.61,39.95,17
116.62,39.95,12
116.36,39.96,54
116.35000000000001,39.96,22
116.45,39.86,318
116.63,39.9,201
116.29,39.82,193
116.37,39.82,1
116.38,39.83,37
116.37,39.83,97
116.47,39.89,368
116.46000000000001,39.96,79
116.45,39.87,424
116.41,39.87,40
116.49000000000001,39.96,163
116.49000000000001,39.89,171
116.51,40.0,19
116.61,39.980000000000004,1
116.29,39.9,30
116.44,39.93,92
116.73,39.94,28
116.72,39.94,13
116.60000000000001,39.87,3
116.39,39.85,333
116.61,39.92,175
116.60000000000001,39.92,184
116.37,40.01,12
116.36,40.01,24
116.42,39.800000000000004,28
116.66,39.87,22
116.67,39.88,77
116.67,39.89,37
116.68,39.89,29
116.45,39.95,318
116.48,39.99,382
116.43,39.99,168
116.31,39.83,72
116.3,39.82,74
116.49000000000001,39.97,74
116.42,39.87,30
116.47,39.85,54
116.29,39.84,75
116.28,39.83,195
116.29,39.83,101
116.43,39.910000000000004,140
116.5,39.93,158
116.53,39.94,20
116.53,39.93,16
116.35000000000001,39.89,106
116.37,39.92,5
116.33,39.93,8
116.4,40.07,4
116.41,40.07,24
116.26,40.22,9
116.25,40.22,10
116.25,40.27,3
116.31,39.97,37
116.56,39.910000000000004,86
116.24000000000001,39.86,14
116.25,39.86,19
116.42,39.980000000000004,250
116.26,39.86,62
116.26,39.77,13
116.52,39.92,155
116.52,39.910000000000004,143
116.41,40.04,159
116.41,40.08,50
116.39,40.1,2
116.49000000000001,39.99,88
116.58,39.92,67
116.44,39.88,38
116.33,39.730000000000004,162
116.69,39.76,20
116.67,39.9,42
116.65,39.89,18
116.62,39.97,5
116.63,39.88,14
116.62,39.87,7
116.46000000000001,40.0,223
116.45,39.88,137
116.36,40.06,8
116.23,39.9,58
116.24000000000001,39.9,37
116.41,39.86,81
116.54,39.910000000000004,64
116.43,40.02,33
116.43,40.03,63
116.33,39.77,35
116.34,39.78,40
116.35000000000001,39.78,8
116.44,39.95,78
116.21000000000001,39.76,34
116.29,39.77,62
116.34,39.800000000000004,13
116.27,39.910000000000004,69
116.46000000000001,40.02,23
116.60000000000001,39.94,43
116.60000000000001,39.95,19
116.49000000000001,39.95,31
116.5,39.96,25
116.5,39.83,16
116.5,39.84,5
116.57000000000001,39.78,6
116.31,39.89,66
116.48,39.9,226
116.74000000000001,39.85,6
116.36,39.79,32
116.32000000000001,40.03,11
116.34,40.0,15
116.51,39.79,49
116.47,40.0,58
116.32000000000001,39.83,65
116.4,39.97,66
116.39,39.83,36
116.24000000000001,40.21,12
116.25,40.21,22
116.48,39.83,12
116.29,39.96,6
116.29,39.95,7
116.45,39.83,38
116.44,39.81,5
116.42,39.79,18
116.25,39.88,29
116.23,39.84,23
116.48,39.94,37
116.46000000000001,39.89,298
116.35000000000001,39.83,67
116.3,39.85,30
116.42,39.9,40
116.25,39.89,41
116.45,39.96,225
