lng,lat,count
116.51,39.82,3
116.52,39.84,12
116.48,39.83,13
116.34,39.72,34
116.33,39.730000000000004,121
116.32000000000001,39.67,12
116.34,39.730000000000004,82
116.31,39.74,23
116.48,39.92,366
116.47,39.92,225
116.48,39.910000000000004,371
116.51,39.92,311
116.52,39.92,159
116.3,39.99,10
116.5,39.92,504
116.45,39.87,359
116.29,40.1,13
116.28,40.1,31
116.46000000000001,39.92,366
116.33,39.72,47
116.49000000000001,39.92,181
116.41,40.09,23
116.41,40.08,25
116.46000000000001,39.87,432
116.54,39.76,21
116.38,39.97,31
116.4,40.07,16
116.45,39.96,205
116.28,39.730000000000004,5
116.31,39.75,34
116.29,39.75,4
116.3,39.75,20
116.43,39.97,38
116.43,39.96,144
116.27,39.93,63
116.27,39.96,11
116.41,39.96,245
116.4,39.96,144
116.4,39.97,54
116.5,39.9,144
116.51,39.9,124
116.4,40.01,24
116.41,40.0,119
116.38,39.96,183
116.47,39.800000000000004,43
116.48,39.800000000000004,9
116.4,39.93,20
116.2,40.0,1
116.53,39.88,2
116.09,40.1,1
116.12,39.72,18
116.12,39.71,7
116.66,39.92,8
116.65,39.9,79
116.69,39.94,3
116.22,39.84,42
116.44,39.96,236
116.47,39.9,535
116.65,39.89,92
116.3,39.92,51
116.31,39.93,115
116.44,39.93,66
116.45,39.92,221
116.44,39.92,128
116.77,39.94,157
116.47,39.910000000000004,424
116.37,39.83,143
116.3,39.82,105
116.31,39.94,40
116.3,39.94,34
116.46000000000001,39.980000000000004,53
116.37,39.96,55
116.36,39.96,21
116.37,39.980000000000004,84
116.51,39.910000000000004,254
116.29,39.83,81
116.28,39.84,65
116.26,39.84,8
116.26,39.83,4
116.5,39.95,36
116.5,39.96,65
116.58,39.910000000000004,102
116.59,39.910000000000004,72
116.41,39.980000000000004,160
116.43,39.980000000000004,116
116.3,39.85,26
116.48,39.980000000000004,256
116.48,39.97,232
116.39,39.92,9
116.41,40.07,51
116.41,40.02,59
116.5,39.85,43
116.51,39.85,14
116.66,39.9,26
116.67,39.9,21
116.66,39.910000000000004,2
116.43,39.94,72
116.47,39.88,246
116.43,39.93,133
116.29,39.86,85
116.29,39.85,30
116.36,39.72,2
116.38,39.71,5
116.37,39.71,2
116.42,39.96,109
116.42,39.97,51
116.45,39.9,283
116.35000000000001,39.94,33
116.37,39.94,20
116.36,39.94,19
116.32000000000001,39.92,18
116.46000000000001,39.93,393
116.48,39.96,139
116.52,39.89,11
116.52,39.88,5
116.41,39.84,106
116.42,39.85,254
116.43,39.85,203
116.42,39.84,237
116.44,39.97,71
116.3,39.83,38
116.31,39.83,33
116.5,39.97,58
116.34,39.83,34
116.35000000000001,39.83,21
116.38,39.84,48
116.38,39.83,69
116.48,39.95,73
116.54,39.93,18
116.39,39.85,252
116.37,39.85,89
116.38,39.85,79
116.66,39.86,30
116.42,40.0,47
116.42,39.99,265
116.66,39.87,46
116.66,39.88,222
116.67,39.88,58
116.68,39.89,15
116.28,39.82,151
116.28,39.81,40
116.3,39.81,11
116.49000000000001,39.910000000000004,353
116.32000000000001,39.87,31
116.31,39.89,58
116.48,39.89,328
116.51,39.86,19
116.5,39.86,44
116.5,39.87,37
116.41,40.06,49
116.52,39.78,23
116.53,39.77,3
116.38,39.980000000000004,62
116.46000000000001,39.96,51
116.32000000000001,39.75,21
116.31,39.76,37
116.45,39.94,36
116.48,39.94,43
116.48,39.93,163
116.3,40.050000000000004,37
116.43,39.86,171
116.39,40.08,10
116.38,40.08,7
116.47,39.86,101
116.63,39.9,76
116.64,39.9,43
116.64,39.89,60
116.54,39.96,29
116.54,39.95,25
116.53,39.95,9
116.29,39.81,72
116.44,39.95,78
116.39,39.88,41
116.54,39.94,11
116.55,39.94,22
116.53,39.94,8
116.42,39.86,54
116.49000000000001,39.89,240
116.52,39.9,62
