lng,lat,count
116.42,39.980000000000004,35
116.46000000000001,39.87,145
116.45,39.86,40
116.5,40.0,12
116.46000000000001,39.99,12
116.45,39.87,47
116.37,39.84,13
116.48,39.910000000000004,112
116.39,39.83,11
116.38,39.83,13
116.38,39.84,9
116.39,39.84,5
116.46000000000001,39.94,64
116.48,39.89,136
116.49000000000001,39.88,14
116.68,39.980000000000004,3
116.69,39.980000000000004,4
116.65,39.980000000000004,5
116.48,39.86,15
116.47,39.88,91
116.47,39.87,67
116.48,39.87,30
116.51,39.910000000000004,67
116.47,39.86,52
116.48,39.85,15
116.34,39.88,11
116.5,39.83,8
116.46000000000001,39.9,150
116.47,39.9,263
116.52,39.800000000000004,9
116.51,39.81,1
116.5,39.81,7
116.49000000000001,39.800000000000004,57
116.54,39.76,42
116.2,39.76,41
116.43,39.87,20
116.43,39.88,20
116.44,39.89,37
116.43,39.89,13
116.21000000000001,40.22,4
116.21000000000001,40.21,4
116.48,39.83,2
116.44,39.84,33
116.42,39.84,131
116.28,39.86,26
116.18,39.76,2
116.42,39.89,8
116.42,39.85,48
116.42,39.86,11
116.43,39.84,45
116.37,39.89,6
116.46000000000001,39.910000000000004,76
116.47,39.84,53
116.42,39.69,1
116.41,39.67,3
116.45,39.95,62
116.45,39.96,56
116.37,39.92,2
116.38,39.92,5
116.36,39.910000000000004,1
116.44,39.95,30
116.45,39.89,52
116.46000000000001,39.89,145
116.46000000000001,39.93,147
116.46000000000001,39.92,166
116.47,39.910000000000004,130
116.47,39.89,86
116.48,39.88,94
116.35000000000001,40.04,21
116.36,40.03,5
116.16,39.76,76
116.14,39.74,42
116.5,39.79,27
116.51,39.79,56
116.49000000000001,39.9,90
116.5,39.89,46
116.49000000000001,39.89,98
116.60000000000001,40.04,1
116.61,40.050000000000004,3
116.61,40.04,2
116.39,39.96,6
116.39,39.97,9
116.28,39.83,30
116.46000000000001,39.88,266
116.45,39.88,100
116.26,40.03,15
116.48,39.93,74
116.48,39.96,31
116.45,39.980000000000004,23
116.16,39.800000000000004,12
116.38,40.0,5
116.18,39.72,6
116.19,39.75,3
116.18,39.730000000000004,1
116.65,39.88,17
116.68,39.92,23
116.69,39.93,17
116.46000000000001,40.11,1
116.45,40.11,1
116.45,40.1,1
116.13,39.730000000000004,29
116.14,39.730000000000004,86
116.37,39.83,13
116.35000000000001,39.83,1
116.31,39.86,10
116.63,39.87,6
116.66,39.89,26
116.35000000000001,40.11,18
116.32000000000001,40.12,7
116.34,39.99,2
116.48,39.92,120
116.34,39.69,6
116.44,39.83,15
116.43,39.83,16
116.45,40.0,1
116.45,39.99,3
116.42,39.97,16
116.29,40.09,16
116.29,40.1,1
116.45,39.910000000000004,28
116.48,39.9,109
116.52,39.77,21
116.51,39.77,20
116.45,39.9,60
116.44,39.9,41
116.43,39.95,4
116.47,39.93,53
116.52,39.78,72
116.14,39.75,9
116.13,39.75,1
116.55,39.74,7
116.54,39.74,11
116.42,39.72,2
116.17,39.76,16
116.16,39.75,51
116.17,39.75,15
116.13,39.74,29
116.5,39.800000000000004,34
116.7,39.93,15
116.7,39.92,1
116.54,39.75,79
116.14,39.76,1
116.52,39.9,3
116.5,39.9,35
116.47,39.81,10
116.48,39.81,25
116.69,39.88,5
116.46000000000001,39.96,46
115.99000000000001,40.46,15
115.98,40.46,12
116.52,39.79,19
116.46000000000001,39.86,46
116.65,39.9,33
116.77,39.94,9
116.66,40.12,3
116.44,39.800000000000004,89
116.47,39.800000000000004,69
116.45,39.800000000000004,109
116.66,39.87,23
116.69,39.86,8
