lng,lat,count
116.47,39.93,103
116.44,39.94,99
116.41,39.96,124
116.39,39.96,97
116.39,39.95,31
116.4,39.99,80
116.46000000000001,39.87,371
116.47,39.88,113
116.45,39.94,16
116.46000000000001,39.94,47
116.46000000000001,39.95,56
116.45,39.88,211
116.65,39.92,7
116.66,39.92,6
116.67,39.92,18
116.31,39.93,56
116.3,39.93,12
116.31,39.92,69
116.34,39.84,21
116.33,39.84,34
116.42,40.1,5
116.44,39.9,214
116.66,39.88,49
116.66,39.89,8
116.39,39.85,184
116.5,39.87,23
116.51,39.87,9
116.51,39.85,21
116.51,39.86,119
116.60000000000001,39.910000000000004,42
116.48,39.92,156
116.47,39.89,330
116.49000000000001,39.89,75
116.45,39.86,132
116.45,39.87,212
116.35000000000001,39.99,31
116.46000000000001,39.92,229
116.44,39.88,76
116.33,40.06,16
116.48,39.96,28
116.48,39.95,42
116.38,39.96,54
116.46000000000001,39.88,336
116.36,39.72,6
116.44,40.07,6
116.44,40.08,17
116.46000000000001,39.93,190
116.51,39.92,166
116.47,39.9,456
116.52,39.910000000000004,59
116.52,39.92,101
116.47,39.92,119
116.34,39.96,6
116.34,39.97,23
116.35000000000001,39.910000000000004,52
116.48,39.910000000000004,168
116.49000000000001,39.910000000000004,203
116.43,39.85,164
116.44,39.85,63
116.46000000000001,39.85,19
116.41,40.03,55
116.4,40.01,14
116.28,39.83,62
116.42,39.85,128
116.43,39.86,47
116.37,39.910000000000004,9
116.44,39.95,74
116.85000000000001,40.37,36
116.83,40.37,18
116.46000000000001,40.01,26
116.49000000000001,39.92,86
116.35000000000001,39.86,16
116.47,39.95,15
116.47,39.980000000000004,47
116.36,39.9,7
116.36,39.89,1
116.28,39.9,12
116.27,39.9,57
116.44,39.96,153
116.43,39.96,98
116.46000000000001,39.910000000000004,198
116.45,39.9,316
116.46000000000001,39.9,332
116.44,39.800000000000004,36
116.59,39.9,21
116.66,40.03,2
116.67,40.03,2
116.58,39.910000000000004,26
116.42,39.94,48
116.46000000000001,39.86,43
116.48,39.97,78
116.53,39.92,16
116.5,39.92,178
116.5,39.910000000000004,63
116.5,39.93,31
116.27,40.2,2
116.24000000000001,40.21,17
116.60000000000001,39.9,61
116.5,39.9,69
116.62,39.910000000000004,12
116.63,39.910000000000004,6
116.5,39.980000000000004,2
116.5,39.97,4
116.42,39.96,114
116.43,39.89,34
116.43,39.9,90
116.57000000000001,39.910000000000004,30
116.57000000000001,39.9,58
116.53,39.9,21
116.53,39.87,3
116.42,39.99,71
116.25,39.89,51
116.24000000000001,39.89,12
116.45,39.97,17
116.44,39.97,6
116.41,39.97,54
116.42,39.84,135
116.51,39.93,40
116.52,39.94,1
116.48,39.89,139
116.47,39.99,19
116.48,39.99,28
116.4,39.85,95
116.35000000000001,39.94,25
116.35000000000001,39.93,17
116.34,39.93,70
116.44,39.83,21
116.3,39.92,53
116.45,39.99,4
116.46000000000001,39.980000000000004,42
116.84,40.37,26
116.22,39.87,23
116.22,39.85,4
116.41,39.84,89
116.41,39.980000000000004,78
116.37,40.01,2
116.68,39.87,18
116.41,39.83,52
116.4,39.83,21
116.45,39.910000000000004,273
116.29,39.93,28
116.46000000000001,39.96,24
116.27,39.94,131
116.27,39.92,28
116.27,39.93,85
116.31,39.83,33
116.51,40.01,7
116.52,40.02,14
116.51,40.02,3
116.44,39.87,51
116.48,39.93,45
116.46000000000001,39.89,180
116.34,39.910000000000004,94
116.33,39.910000000000004,14
116.5,39.94,21
116.49000000000001,39.94,9
116.49000000000001,39.93,27
116.38,39.83,88
116.63,40.32,15
116.64,40.32,6
116.47,39.86,54
116.42,40.07,6
116.45,39.96,132
116.23,40.22,8
116.23,40.230000000000004,2
116.5,39.89,58
116.56,40.06,19
116.38,40.0,19
116.38,39.99,22
116.37,39.88,8
116.37,39.87,37
116.43,39.84,28
116.47,40.0,13
116.45,39.82,6
116.45,39.81,4
