lng,lat,count
116.43,39.96,468
116.38,39.99,28
116.38,40.0,112
116.39,40.0,32
116.48,39.89,750
116.4,39.96,248
116.34,39.910000000000004,54
116.27,39.89,36
116.46000000000001,39.88,1232
116.47,39.910000000000004,1646
116.46000000000001,39.86,720
116.46000000000001,39.87,1368
116.46000000000001,39.92,1430
116.46000000000001,39.910000000000004,998
116.43,39.92,462
116.43,39.910000000000004,188
116.44,39.910000000000004,212
116.44,39.92,700
116.12,39.71,26
116.12,39.72,100
116.45,39.910000000000004,1908
116.31,39.84,22
116.45,39.9,1386
116.48,39.92,716
116.32000000000001,39.85,54
116.41,39.910000000000004,120
116.42,39.910000000000004,36
116.73,39.94,16
116.4,39.85,466
116.39,39.85,618
116.38,39.85,278
116.39,39.96,164
116.46000000000001,39.96,180
116.67,39.92,28
116.38,39.93,26
116.37,39.93,42
116.32000000000001,39.83,74
116.33,39.95,76
116.33,39.96,194
116.4,39.88,22
116.39,39.88,156
116.49000000000001,39.89,226
116.35000000000001,39.95,68
116.38,39.96,478
116.37,39.96,156
116.28,39.84,76
116.28,39.85,92
116.35000000000001,39.93,270
116.19,39.93,26
116.18,39.93,30
116.36,39.88,198
116.47,39.93,408
116.51,39.89,66
116.57000000000001,39.92,248
116.42,39.980000000000004,90
116.41,39.980000000000004,138
116.25,39.89,42
116.34,39.800000000000004,24
116.44,39.800000000000004,172
116.45,39.800000000000004,146
116.35000000000001,39.94,248
116.37,39.87,78
116.38,39.87,94
116.42,39.800000000000004,110
116.37,39.85,168
116.36,39.86,126
116.36,39.84,88
116.47,39.92,840
116.41,39.9,144
116.41,39.89,100
116.56,39.84,80
116.4,39.9,92
116.38,39.88,234
116.36,39.79,66
116.35000000000001,39.79,28
116.46000000000001,39.89,972
116.42,39.84,224
116.53,39.86,36
116.54,39.86,52
116.10000000000001,39.92,2
116.11,39.93,8
116.58,39.92,172
116.25,39.94,28
116.24000000000001,39.94,22
116.48,39.86,296
116.5,39.92,560
116.49000000000001,39.910000000000004,498
116.49000000000001,39.92,412
116.54,39.75,58
116.45,39.87,1848
116.56,39.92,244
116.46000000000001,39.9,1540
116.47,39.85,172
116.48,39.83,12
116.49000000000001,39.83,30
116.67,39.89,54
116.67,39.9,36
116.17,39.76,34
116.16,39.76,74
116.16,39.75,56
116.44,39.89,174
116.13,39.72,48
116.15,39.72,12
116.14,39.730000000000004,112
116.14,39.72,78
116.45,39.92,1114
116.45,39.89,532
