lng,lat,count
116.47,39.86,353
116.47,39.87,302
116.47,39.89,280
116.46000000000001,39.93,352
116.56,39.84,8
116.51,39.86,191
116.44,39.96,328
116.43,39.96,187
116.48,39.88,45
116.49000000000001,39.88,15
116.4,39.96,327
116.38,39.96,311
116.39,39.97,26
116.47,39.84,21
116.48,39.84,80
116.37,39.96,106
116.33,39.96,193
116.34,39.97,29
116.32000000000001,39.96,178
116.31,39.97,119
116.46000000000001,39.89,310
116.37,39.9,17
116.39,39.96,148
116.35000000000001,39.71,14
116.41,39.96,203
116.42,39.96,89
116.37,39.97,71
116.38,39.97,83
116.35000000000001,39.980000000000004,62
116.33,39.980000000000004,137
116.34,39.980000000000004,78
116.26,39.92,26
116.29,39.93,4
116.35000000000001,39.83,119
116.36,39.84,242
116.44,39.88,51
116.41,39.97,73
116.29,40.0,3
116.29,39.99,9
116.35000000000001,39.9,19
116.37,39.84,134
116.68,39.88,60
116.27,39.88,34
116.27,39.89,24
116.59,39.910000000000004,117
116.56,39.92,150
116.38,39.84,100
116.38,39.83,84
116.35000000000001,39.97,71
116.58,39.92,130
116.46000000000001,39.88,541
116.34,39.85,44
116.32000000000001,39.84,57
116.35000000000001,39.72,4
116.42,39.93,39
116.59,39.92,374
116.2,39.76,48
116.21000000000001,39.76,37
116.33,40.03,18
116.14,39.72,44
116.17,39.84,9
116.17,39.83,2
116.7,39.93,4
116.7,39.92,5
116.34,40.03,56
116.4,40.18,2
116.37,39.85,127
116.38,39.85,136
116.46000000000001,39.910000000000004,125
116.60000000000001,39.92,390
116.62,39.92,89
116.33,39.76,53
116.33,39.75,39
116.47,39.910000000000004,129
116.4,39.97,140
116.5,39.92,301
116.15,39.76,4
116.16,39.76,86
116.5,39.9,104
116.49000000000001,39.9,137
116.47,39.9,236
116.52,39.910000000000004,130
116.36,39.77,14
116.37,39.77,6
116.43,40.07,19
116.43,40.06,34
116.43,39.85,159
116.52,39.89,48
116.5,39.910000000000004,245
116.65,39.910000000000004,49
116.47,39.92,129
116.23,39.9,4
116.24000000000001,39.9,3
116.43,39.93,112
116.47,39.93,79
116.46000000000001,39.9,209
116.56,39.83,2
116.59,39.81,8
116.48,39.95,38
116.41,40.02,59
116.49000000000001,39.92,121
116.48,39.92,181
116.29,39.910000000000004,1
116.27,39.910000000000004,84
116.31,39.95,5
116.43,39.980000000000004,143
116.5,39.85,329
116.48,39.96,19
116.49000000000001,39.96,37
116.4,39.85,134
116.41,39.85,243
116.39,39.86,130
116.4,39.94,48
116.48,39.89,181
116.48,39.9,70
116.56,40.0,11
116.48,39.93,84
116.42,39.97,53
116.42,39.980000000000004,90
116.53,39.86,29
116.53,39.85,52
116.44,39.95,71
116.39,39.94,46
116.44,40.06,9
116.43,39.95,28
116.42,39.85,249
116.43,39.99,105
116.46000000000001,39.83,17
116.38,39.86,67
116.55,39.92,47
116.55,39.910000000000004,55
116.3,39.95,33
116.33,39.84,56
116.34,39.87,47
116.34,39.86,3
116.65,39.93,42
116.49000000000001,39.87,79
116.48,39.87,77
116.46000000000001,39.87,728
116.45,39.87,421
116.34,39.84,61
116.42,39.84,175
116.4,39.81,5
116.39,39.85,235
116.66,39.9,64
116.65,39.9,63
116.63,39.9,75
116.47,39.83,35
116.5,39.89,155
116.51,39.89,34
116.37,39.88,12
116.37,39.89,9
116.41,40.04,39
116.41,40.03,67
116.4,40.02,6
116.43,39.86,69
116.42,39.86,76
116.45,39.95,84
116.45,39.96,64
116.48,39.980000000000004,81
116.5,40.0,30
116.51,39.9,25
116.32000000000001,39.93,28
116.33,39.93,60
116.37,39.86,45
116.59,39.730000000000004,3
116.31,39.96,50
116.67,39.87,60
116.67,39.88,145
116.36,39.96,124
116.65,39.92,33
116.7,39.88,15
116.76,39.94,6
116.45,39.93,44
116.28,39.64,1
116.45,39.81,17
116.45,39.800000000000004,92
116.36,39.86,69
116.34,39.74,27
116.33,39.74,9
116.48,39.81,5
116.52,39.9,53
116.63,39.92,162
116.64,39.92,110
116.54,39.76,34
116.35000000000001,39.730000000000004,27
116.36,39.72,7
116.35000000000001,39.74,2
116.25,39.85,1
116.24000000000001,39.93,7
116.4,40.01,10
116.4,40.0,77
116.46000000000001,39.94,92
116.61,39.92,386
116.62,39.93,7
116.28,40.02,5
116.43,39.92,131
116.56,39.800000000000004,34
116.5,39.87,58
116.32000000000001,39.83,5
116.58,39.74,1
116.5,39.81,13
116.37,39.83,136
116.46000000000001,40.01,24
116.52,40.02,5
116.56,40.02,3
116.29,39.95,12
116.29,39.96,7
116.27,39.84,5
116.28,39.85,74
116.53,39.83,7
116.3,39.76,1
116.33,39.95,61
116.59,39.86,7
116.52,39.85,94
116.57000000000001,39.87,3
116.41,39.99,104
116.41,40.0,109
116.64,39.88,21
116.66,39.88,482
116.28,39.83,99
116.35000000000001,39.81,5
116.74000000000001,39.63,8
116.41,39.81,5
116.7,39.61,2
116.29,39.83,37
116.17,39.76,43
116.21000000000001,39.77,3
116.21000000000001,39.78,2
116.25,39.92,30
116.42,39.99,110
116.51,39.92,154
116.44,39.83,55
116.46000000000001,40.02,14
116.47,40.02,4
116.63,39.910000000000004,119
116.64,39.910000000000004,64
116.69,39.86,3
116.7,39.86,9
116.07000000000001,39.65,10
116.39,39.84,25
116.56,40.01,5
116.55,40.01,17
116.48,39.910000000000004,103
116.49000000000001,39.910000000000004,219
116.31,39.93,58
116.39,40.17,5
116.36,39.85,54
116.5,39.86,231
116.49000000000001,39.86,32
116.46000000000001,39.86,222
116.45,39.86,408
116.44,39.86,41
116.53,40.0,10
116.34,39.94,25
116.44,39.92,72
116.43,39.83,86
116.44,39.84,85
116.32000000000001,39.92,7
116.49000000000001,39.99,31
116.54,39.74,25
116.57000000000001,39.81,26
116.57000000000001,39.800000000000004,116
116.55,39.82,6
116.55,39.83,7
116.22,39.76,18
116.5,39.84,22
116.51,39.910000000000004,161
116.54,39.75,99
116.44,39.87,58
116.43,39.87,7
116.35000000000001,40.0,27
116.56,39.910000000000004,24
116.57000000000001,39.910000000000004,30
116.52,39.84,37
116.7,39.89,25
116.66,39.89,147
116.41,39.94,125
116.39,40.0,39
116.51,39.85,100
116.34,39.75,49
116.35000000000001,39.94,27
116.36,39.94,21
116.35000000000001,39.84,66
116.44,39.85,53
116.16,39.77,61
116.47,39.88,292
116.28,39.910000000000004,11
116.28,39.9,25
116.29,39.9,14
116.26,39.9,10
116.48,39.86,100
116.49000000000001,39.85,67
116.38,39.67,6
116.38,39.660000000000004,4
116.31,39.89,46
116.35000000000001,39.95,8
116.3,39.96,27
116.36,39.83,92
116.13,39.74,10
116.14,39.74,43
116.18,39.93,5
116.18,39.92,22
116.18,39.910000000000004,2
116.54,39.94,32
116.36,40.03,4
116.4,40.050000000000004,2
116.37,40.1,5
116.38,40.1,1
116.12,39.72,3
116.12,39.730000000000004,6
116.07000000000001,39.71,1
116.02,39.7,1
115.98,39.71,1
115.98,39.7,3
116.36,39.980000000000004,151
116.16,39.72,6
116.17,39.72,4
116.32000000000001,39.95,29
116.34,39.96,99
116.35000000000001,39.96,130
116.34,39.95,6
116.66,39.87,106
116.45,39.88,518
116.31,39.94,40
116.39,39.88,39
116.33,39.99,45
116.31,39.980000000000004,87
116.34,39.77,19
116.34,39.78,8
116.60000000000001,39.9,29
116.59,39.9,13
116.60000000000001,39.910000000000004,111
116.34,40.02,8
116.58,39.82,8
116.32000000000001,39.97,57
116.34,40.0,43
116.34,39.99,10
116.54,39.95,70
116.55,39.95,123
116.41,39.980000000000004,139
116.4,39.980000000000004,74
115.98,39.69,1
115.99000000000001,39.69,2
116.68,39.9,28
116.52,39.88,7
116.54,39.9,55
116.65,39.88,60
116.38,39.99,15
116.37,40.0,11
116.36,40.01,15
116.52,39.92,125
116.5,39.93,51
116.31,39.92,86
116.68,39.92,45
116.69,39.9,38
116.63,39.89,34
116.62,39.9,29
116.61,39.9,39
116.34,39.76,28
116.14,39.730000000000004,78
116.13,39.730000000000004,53
116.35000000000001,39.85,21
116.43,39.97,29
116.49000000000001,39.93,51
116.56,39.93,43
116.41,39.910000000000004,31
116.45,39.82,22
116.44,39.9,14
116.43,39.910000000000004,64
116.42,39.9,22
116.32000000000001,40.050000000000004,44
116.65,39.95,6
116.17,39.77,51
116.54,39.96,72
116.36,39.97,129
116.18,39.81,4
116.18,39.800000000000004,2
116.18,39.77,17
116.43,39.84,62
116.4,39.88,2
116.44,39.77,4
116.49000000000001,39.78,37
116.48,39.79,18
116.49000000000001,39.800000000000004,15
116.4,39.87,21
116.48,39.800000000000004,11
116.54,39.910000000000004,16
116.57000000000001,39.9,46
116.57000000000001,39.93,9
116.60000000000001,39.93,36
116.59,39.83,14
116.41,39.84,139
116.69,39.88,24
116.73,39.88,6
116.57000000000001,39.79,13
116.29,39.84,76
116.35000000000001,39.92,15
116.35000000000001,39.910000000000004,13
116.34,39.83,26
116.72,39.83,2
116.73,39.83,1
116.72,39.84,1
116.42,39.79,22
116.62,39.910000000000004,81
116.46000000000001,39.92,250
116.45,39.92,48
116.42,40.03,51
116.43,40.03,21
116.43,40.04,32
116.53,39.94,17
116.19,39.75,5
116.64,39.9,200
116.55,39.97,23
116.31,39.88,77
116.3,39.97,38
116.42,40.04,16
116.45,39.910000000000004,48
116.47,39.800000000000004,27
116.42,39.83,34
116.4,40.04,2
116.60000000000001,39.94,4
116.53,39.9,23
116.28,39.84,51
116.33,39.97,118
116.32000000000001,39.94,3
116.51,39.93,82
116.29,39.86,54
116.29,39.87,24
116.47,39.85,194
116.48,39.85,44
116.45,39.85,16
116.44,39.800000000000004,53
116.31,39.660000000000004,4
116.3,39.94,31
116.3,39.93,9
116.45,39.89,220
116.58,39.910000000000004,35
116.36,39.79,20
116.35000000000001,39.79,5
116.34,39.71,22
116.65,39.89,97
116.32000000000001,39.980000000000004,59
116.33,39.82,15
116.37,39.94,62
116.5,39.96,78
116.4,39.93,54
116.28,39.86,73
116.42,39.94,121
116.43,39.94,78
116.42,39.95,28
116.7,39.910000000000004,14
116.49000000000001,39.97,25
116.5,39.97,22
116.67,39.89,76
116.43,39.9,48
116.32000000000001,39.9,16
116.36,40.08,1
116.29,40.04,3
116.4,39.86,44
116.34,40.06,6
116.34,40.07,5
116.31,39.85,54
116.31,39.86,44
116.52,40.0,2
116.52,40.01,5
116.57000000000001,39.92,69
116.41,39.9,23
116.3,39.75,6
116.41,39.86,69
116.53,39.910000000000004,57
116.52,39.83,1
116.49000000000001,39.83,12
116.33,39.730000000000004,50
116.36,39.99,14
116.3,39.88,18
116.67,39.9,167
116.39,39.9,14
116.33,39.72,17
116.32000000000001,39.72,3
116.31,39.72,1
116.49000000000001,39.89,83
116.4,39.76,18
116.46000000000001,39.85,38
116.29,39.81,9
116.3,39.800000000000004,1
116.5,40.01,7
116.64,39.89,76
116.63,39.88,9
116.67,39.94,4
116.68,39.93,30
116.67,39.92,8
116.32000000000001,39.89,34
116.33,39.89,15
116.33,39.85,8
116.46000000000001,39.980000000000004,17
116.47,39.980000000000004,37
116.63,39.97,4
116.66,39.86,23
116.65,39.86,7
116.39,39.93,20
116.45,39.980000000000004,25
116.45,39.97,15
116.46000000000001,39.97,27
116.55,39.94,39
116.38,40.0,16
116.68,39.910000000000004,69
116.69,39.910000000000004,77
116.3,39.980000000000004,47
116.54,39.86,9
116.41,39.800000000000004,12
116.4,39.800000000000004,5
116.44,39.94,25
116.32000000000001,39.78,17
116.32000000000001,39.79,3
116.45,39.94,13
116.3,39.92,15
116.23,39.93,2
116.23,39.92,19
116.19,39.83,2
116.2,39.84,11
116.27,39.87,17
116.28,39.87,12
116.55,39.93,3
116.54,39.92,12
116.42,40.07,22
116.5,39.82,9
116.51,39.82,9
116.26,40.02,1
116.26,40.03,4
116.37,39.980000000000004,59
116.72,39.94,36
116.29,39.980000000000004,15
116.44,39.93,52
116.34,39.730000000000004,51
116.41,39.93,58
116.4,39.92,4
116.34,39.79,5
116.55,40.0,16
116.19,39.800000000000004,27
116.2,39.81,3
116.48,39.99,33
116.47,39.94,13
116.36,39.800000000000004,10
116.36,39.81,20
116.41,40.08,37
116.19,39.78,1
116.18,39.76,20
116.46000000000001,39.96,12
116.39,39.87,22
116.19,39.85,2
116.19,39.84,7
116.33,40.08,5
116.39,39.800000000000004,3
116.38,39.800000000000004,2
116.27,39.96,20
116.28,39.95,9
116.53,39.95,26
116.05,39.71,6
116.06,39.7,1
116.41,39.89,36
116.58,39.96,1
116.56,39.96,4
116.56,39.95,15
116.53,39.92,21
116.47,39.97,23
116.56,39.79,13
116.3,39.89,10
116.53,39.99,3
116.52,39.99,2
116.34,39.910000000000004,8
116.39,39.99,16
116.57000000000001,39.95,22
116.57000000000001,39.94,11
116.35000000000001,39.86,12
116.36,39.9,1
116.36,39.89,7
116.68,39.84,5
116.42,39.800000000000004,33
116.39,40.02,6
116.56,39.81,2
116.51,39.79,23
116.51,39.78,8
116.34,39.92,3
116.35000000000001,39.88,10
116.32000000000001,39.75,6
116.56,39.94,12
116.29,40.21,1
116.31,39.910000000000004,75
116.31,39.9,49
116.5,39.88,4
116.55,39.9,24
116.33,39.7,24
116.5,39.78,19
116.47,39.99,14
116.47,40.0,3
116.51,40.01,12
116.44,39.97,27
116.37,39.87,23
116.38,39.87,28
116.24000000000001,39.96,6
116.49000000000001,39.84,15
116.32000000000001,39.660000000000004,12
116.32000000000001,39.88,49
116.28,39.92,13
116.27,39.92,28
116.34,39.72,55
116.43,39.78,4
116.68,39.87,19
116.54,40.01,2
116.23,39.86,7
116.28,39.93,12
116.65,39.84,3
116.27,40.12,6
116.27,40.11,4
116.36,40.0,20
116.44,40.07,11
116.37,39.95,47
116.46000000000001,39.95,48
116.21000000000001,39.79,1
116.43,39.82,26
116.42,39.92,12
116.55,39.72,6
116.54,39.730000000000004,9
116.59,39.800000000000004,7
116.63,39.800000000000004,1
116.52,40.11,2
116.46000000000001,40.17,20
116.54,39.93,38
116.52,39.93,16
116.63,39.93,2
116.62,39.94,4
116.23,40.21,2
116.34,40.08,2
116.35000000000001,40.02,8
116.4,39.83,25
116.39,39.83,60
116.17,39.92,6
116.16,39.93,6
116.41,40.01,3
116.32000000000001,40.06,10
116.61,39.85,14
116.47,39.95,9
116.38,39.980000000000004,29
116.29,39.85,27
116.63,39.980000000000004,19
116.2,40.04,1
116.41,39.95,29
116.51,39.81,7
116.52,39.82,2
116.58,39.800000000000004,15
116.37,39.99,27
116.4,39.84,25
116.61,39.83,3
116.60000000000001,39.82,2
116.19,39.76,3
116.64,39.93,4
116.31,39.87,18
116.27,39.76,2
116.26,39.76,8
116.26,39.77,4
116.34,39.81,9
116.31,39.82,15
116.55,39.96,40
116.73,39.84,2
116.41,40.1,9
116.41,40.09,7
116.52,39.95,3
116.54,39.89,13
116.5,39.76,6
116.29,40.14,5
116.32000000000001,39.85,19
116.38,39.93,1
116.37,39.93,5
116.36,39.92,4
116.32000000000001,40.02,10
116.68,39.89,41
116.45,39.9,64
116.63,39.87,10
116.49000000000001,40.0,3
116.65,39.94,12
116.28,40.14,12
116.31,39.84,51
116.3,39.85,62
116.28,39.94,20
116.21000000000001,40.2,3
116.23,39.83,7
116.22,39.84,16
116.33,39.83,5
116.46000000000001,39.84,35
116.26,39.88,2
116.25,39.88,1
116.5,39.94,15
116.2,39.82,12
116.21000000000001,39.82,1
116.26,39.85,7
116.5,39.95,21
116.51,39.94,48
116.44,39.79,5
116.45,39.79,8
116.67,39.910000000000004,7
116.66,39.910000000000004,9
116.68,39.86,8
116.71000000000001,39.96,3
116.72,39.96,2
116.25,39.89,9
116.51,39.95,2
116.56,39.9,30
116.41,39.92,9
116.42,39.910000000000004,8
116.46000000000001,40.050000000000004,3
116.43,40.02,15
116.53,39.96,18
116.4,39.99,31
116.76,39.93,41
116.76,39.92,3
116.75,39.93,9
116.74000000000001,39.92,3
116.74000000000001,39.93,4
116.78,39.94,27
116.77,39.94,44
116.53,39.93,6
116.35000000000001,39.99,21
116.23,39.85,27
116.28,40.01,8
116.27,40.01,5
116.32000000000001,40.01,1
116.66,39.77,1
116.67,39.78,2
116.66,39.79,1
116.51,39.77,9
116.5,39.77,3
