lng,lat,count
116.46000000000001,39.95,309
116.47,39.95,41
116.44,39.9,685
116.46000000000001,39.96,76
116.46000000000001,39.89,548
116.43,39.97,60
116.43,39.96,320
116.41,39.97,202
116.41,39.980000000000004,448
116.4,39.99,422
116.44,39.94,510
116.41,39.99,243
116.41,39.96,395
116.45,39.95,249
116.45,39.94,212
116.46000000000001,39.92,772
116.4,40.0,489
116.47,39.92,230
116.46000000000001,39.93,728
116.46000000000001,39.910000000000004,571
116.26,39.77,14
116.28,39.77,27
116.28,39.76,19
116.45,39.910000000000004,595
116.45,39.92,217
116.33,39.7,20
116.32000000000001,39.7,24
116.34,39.82,29
116.34,39.81,10
116.26,40.14,6
115.94,39.65,3
116.51,39.9,77
116.52,39.910000000000004,167
116.36,39.79,55
116.3,40.02,4
116.29,40.01,9
116.33,39.84,56
116.49000000000001,39.9,276
116.48,39.9,295
116.47,39.910000000000004,911
116.16,39.81,2
116.64,39.88,25
116.66,39.86,37
116.64,39.87,11
116.47,39.94,32
116.46000000000001,39.86,317
116.38,39.980000000000004,150
116.34,39.980000000000004,77
116.26,39.88,19
116.34,40.03,179
116.44,39.800000000000004,125
116.43,39.800000000000004,38
116.65,39.89,45
116.45,39.86,383
116.48,39.95,117
116.49000000000001,39.96,140
116.48,39.800000000000004,34
116.48,39.81,25
116.58,39.9,36
116.60000000000001,39.9,37
116.28,40.01,49
116.39,39.99,36
116.43,39.85,332
116.32000000000001,39.99,8
116.67,39.9,23
116.32000000000001,39.75,93
116.26,40.0,11
116.56,39.92,69
116.55,39.92,54
116.59,39.9,29
116.54,39.910000000000004,116
116.34,40.02,27
116.46000000000001,39.78,4
116.45,39.88,228
116.45,39.96,286
116.44,39.96,492
116.55,39.910000000000004,208
116.67,39.88,36
116.66,39.88,145
116.48,39.83,7
116.48,39.82,7
116.33,39.730000000000004,382
116.32000000000001,39.730000000000004,175
116.33,39.72,65
116.52,39.88,5
116.33,39.74,263
116.42,39.97,94
116.43,39.980000000000004,204
116.42,39.980000000000004,198
116.27,39.87,58
116.28,39.87,38
116.47,39.86,256
116.37,39.96,119
116.38,39.97,78
116.37,39.97,36
116.34,39.79,65
116.51,39.910000000000004,280
116.48,39.92,381
116.48,39.93,287
116.44,39.79,11
116.41,39.85,311
